x,y
828,547
432,672
301,910
292,676
346,658
626,392
711,450
691,467
670,743
247,113
553,906
345,720
917,673
955,611
477,781
419,699
748,298
697,361
698,350
731,375
958,499
328,639
720,374
803,379
725,386
704,365
946,481
350,600
423,780
439,775
552,473
587,529
588,517
545,590
464,444
517,564
443,410
411,380
425,407
785,406
664,963
871,954
870,895
872,871
894,851
826,177
930,337
688,296
960,432
734,911
849,895
835,881
238,136
453,314
491,323
468,296
340,621
419,557
349,639
511,781
947,651
947,680
874,740
906,763
739,364
594,959
638,921
761,904
912,624
754,373
782,540
832,190
752,226
879,825
887,819
646,908
685,486
882,818
865,838
275,504
734,923
684,912
940,674
962,679
964,714
961,633
402,777
920,259
649,58
216,345
173,860
265,689
338,628
662,433
851,865
905,945
172,864
919,594
543,547
568,607
785,390
736,357
729,357
651,64
608,768
565,448
797,527
401,627
892,232
766,399
134,96
555,119
457,171
614,643
682,705
715,736
668,702
872,867
212,620
321,659
307,652
321,665
916,881
550,494
548,475
467,422
474,486
626,104
482,632
522,561
586,395
949,514
911,542
947,536
364,714
465,655
707,705
825,792
724,700
947,909
574,598
596,439
524,953
788,513
344,852
745,712
899,546
274,770
911,453
796,289
790,365
944,814
904,851
641,149
963,420
953,589
480,757
635,636
642,683
447,633
466,558
60,394
570,97
514,59
380,759
760,348
783,493
597,628
426,167
401,153
419,179
432,165
268,51
837,438
805,368
778,305
763,342
753,461
783,301
556,457
798,755
821,778
800,760
854,849
940,914
740,512
657,167
694,298
657,430
711,305
598,336
696,891
738,944
878,879
924,875
703,544
666,629
656,693
769,572
739,801
259,778
238,782
255,785
232,689
970,941
674,492
832,139
617,626
385,590
377,580
740,343
517,521
529,533
532,713
371,633
796,823
373,925
465,691
516,693
142,881
212,913
924,671
951,706
659,958
676,953
686,948
655,953
834,923
579,610
490,618
538,646
708,948
780,910
818,938
264,277
325,675
63,793
594,761
694,762
615,680
474,792
503,514
456,543
600,609
582,571
940,872
502,532
582,616
753,294
552,523
715,665
729,750
540,675
811,631
918,691
481,725
433,713
830,949
660,960
747,735
695,740
873,832
952,792
958,696
893,800
748,789
862,838
830,825
768,252
752,234
647,843
770,902
749,934
647,681
610,504
589,538
603,503
401,690
363,728
610,550
756,820
791,493
790,477
814,474
574,795
488,674
336,714
692,652
941,656
147,148
176,132
120,165
131,110
752,732
660,699
684,568
415,783
237,648
480,648
614,638
760,806
712,788
975,858
946,940
883,880
384,760
772,458
310,631
488,550
360,717
794,714
753,832
318,645
459,441
492,518
762,592
956,776
900,928
470,778
342,643
409,688
384,645
830,852
830,865
822,846
214,131
246,152
99,147
316,449
165,596
317,630
53,344
68,328
76,419
323,524
367,71
414,98
106,163
342,215
374,882
682,647
591,630
581,684
417,639
752,240
714,212
648,694
417,635
510,690
434,784
430,771
334,596
519,467
82,854
410,338
191,296
255,194
121,719
256,763
283,325
479,57
231,141
223,288
914,851
883,939
873,965
318,636
731,893
811,891
787,894
756,917
724,946
315,629
576,423
363,718
757,949
936,671
910,852
929,899
647,677
434,771
682,628
416,426
691,832
586,940
681,838
735,848
821,875
669,80
496,499
582,413
429,958
471,468
104,296
331,647
356,706
750,149
342,799
365,698
360,705
361,703
349,698
833,775
908,877
207,795
317,660
786,675
759,724
511,521
575,576
684,657
722,762
221,553
455,656
134,111
327,740
566,930
360,724
901,853
871,827
887,926
505,577
496,613
683,317
909,851
455,537
326,655
181,563
437,164
258,504
417,642
359,724
939,676
915,760
373,512
684,706
667,710
335,633
367,621
340,648
365,634
58,614
366,845
802,939
878,962
807,925
970,886
967,958
935,326
349,582
413,591
946,796
821,825
329,787
212,723
180,806
283,898
364,731
313,627
661,295
359,736
851,719
937,710
343,665
942,782
954,888
855,910
595,598
590,575
412,147
666,439
683,710
90,427
398,716
368,735
358,714
340,50
432,72
646,164
683,377
293,680
249,718
317,791
288,806
392,769
629,158
872,770
778,973
813,926
891,956
391,872
416,607
646,794
925,746
386,113
550,105
695,60
77,563
484,768
434,758
389,612
328,511
555,703
900,745
948,839
935,917
948,944
310,553
219,253
355,607
383,95
195,184
213,68
319,76
917,632
571,525
248,731
940,254
568,378
397,512
149,161
167,122
482,774
303,693
556,923
458,885
512,943
520,912
570,907
645,368
699,308
886,980
882,960
249,544
429,560
427,628
610,431
518,402
559,477
98,797
809,231
889,245
925,283
664,175
715,664
687,682
289,811
728,942
736,977
919,879
868,846
713,508
700,669
472,942
825,804
680,395
544,700
394,600
557,504
677,504
686,520
959,474
765,348
792,418
787,443
856,506
644,784
874,905
513,665
574,669
533,673
582,692
425,592
329,665
364,619
460,534
575,419
712,340
506,679
436,669
558,694
433,820
721,904
149,294
502,615
550,674
471,641
595,635
735,724
432,657
501,804
479,762
328,610
335,642
447,108
108,586
282,346
275,705
273,117
308,66
350,51
470,620
322,110
342,853
383,104
361,93
598,617
618,654
774,664
398,55
646,171
829,756
748,708
186,467
253,423
111,254
191,231
354,123
274,285
589,903
706,942
648,920
885,496
740,681
165,661
347,314
495,682
682,597
651,682
880,801
926,914
626,138
333,602
105,209
490,517
328,550
271,236
306,689
562,80
175,129
270,645
265,548
260,680
332,680
530,727
534,730
494,657
829,704
839,713
261,105
321,581
238,600
536,769
359,623
513,793
537,721
683,760
801,778
894,781
830,625
271,71
252,61
322,682
301,266
551,489
309,614
353,123
115,219
138,231
72,416
753,276
265,721
130,232
113,57
594,308
102,228
284,249
413,288
429,314
576,225
245,482
688,470
665,503
701,498
698,494
459,644
519,675
483,868
271,696
315,680
60,358
173,99
583,818
650,612
646,609
669,634
351,738
474,484
476,474
492,455
908,728
306,658
243,759
557,688
941,571
774,406
905,794
923,820
340,849
938,787
879,891
893,962
964,320
950,296
683,725
813,722
357,725
950,873
818,653
791,867
883,870
896,933
538,474
526,526
543,571
505,591
466,617
343,573
857,439
784,435
769,401
765,425
916,653
374,63
515,810
651,858
656,812
647,287
54,278
221,788
251,878
284,958
168,126
834,630
784,658
397,683
320,653
196,540
715,331
692,414
372,761
381,758
579,689
664,291
720,941
785,956
760,811
754,830
583,558
589,629
639,662
614,658
580,951
321,583
458,650
493,323
322,635
455,934
460,956
822,468
939,550
709,460
939,642
203,788
195,856
351,136
561,450
681,462
688,464
956,597
959,674
964,785
965,892
427,681
430,750
555,687
525,800
119,873
664,959
666,962
318,699
379,610
445,630
529,710
872,864
50,439
75,618
290,674
286,800
286,909
471,866
576,948
317,678
392,617
511,100
352,417
411,450
445,542
459,674
105,329
126,288
109,358
92,492
334,629
402,613
691,894
757,974
648,432
734,884
876,760
859,917
893,932
49,417
115,398
86,391
71,395
417,149
321,664
274,707
774,349
470,188
101,421
258,719
514,567
897,456
330,726
629,586
331,695
937,823
891,925
972,737
486,608
482,652
501,603
774,873
718,703
770,797
357,699
851,863
877,900
875,850
485,686
431,784
256,679
430,482
357,589
645,502
782,338
834,338
823,352
793,313
504,657
407,645
319,652
335,684
726,310
673,324
735,354
276,692
405,112
307,694
291,683
186,574
227,697
946,530
917,704
824,814
321,538
348,515
360,596
842,917
372,65
437,95
388,61
289,268
248,330
318,116
747,326
623,505
269,687
264,720
349,729
933,499
927,496
960,606
856,809
388,840
455,846
443,769
385,831
379,906
455,654
565,708
810,711
209,182
291,683
460,559
515,565
565,558
550,590
370,708
247,602
214,624
176,568
593,724
616,653
595,574
689,912
939,884
874,927
308,686
