x,y
422,859
761,296
830,386
511,400
660,117
955,390
383,959
602,319
897,200
373,596
545,518
654,409
678,278
847,215
387,611
610,532
604,536
99,789
468,561
495,491
755,226
565,549
963,416
469,561
526,471
257,925
779,400
318,709
240,557
522,477
956,318
941,277
613,518
865,410
498,495
897,139
617,676
938,220
765,404
725,373
121,737
703,190
645,55
363,948
394,938
113,732
435,547
415,579
358,777
339,642
960,292
573,594
676,469
348,641
322,721
321,652
168,828
333,922
265,895
519,402
661,697
524,790
643,905
824,334
462,863
922,591
369,938
366,583
882,346
778,330
908,320
418,390
709,229
356,372
338,414
155,812
188,865
213,921
589,533
958,310
911,329
906,319
510,344
408,580
857,321
357,729
485,650
643,612
541,753
436,652
622,260
421,859
426,901
451,951
341,803
244,901
279,871
618,648
167,862
537,570
451,507
590,601
444,948
551,384
330,656
349,717
512,51
472,210
265,799
337,813
392,877
286,666
667,627
655,697
110,854
231,564
236,594
238,592
256,626
120,709
922,255
341,697
378,641
368,158
700,311
695,312
670,294
689,276
686,319
55,697
61,724
54,729
59,692
82,727
124,772
317,520
476,682
556,691
558,725
928,407
947,563
899,570
685,711
694,564
609,511
928,291
936,375
964,324
776,330
952,358
906,195
708,333
715,322
717,514
694,690
193,404
745,352
614,601
584,690
941,530
503,788
365,726
362,710
631,372
439,561
541,547
571,508
792,491
508,483
476,900
852,409
830,569
532,591
618,657
204,820
859,112
810,112
603,631
605,635
679,656
563,564
556,477
459,505
623,382
552,686
665,490
687,107
169,834
712,456
814,392
275,699
356,146
578,517
287,252
839,225
944,238
953,397
763,774
578,457
909,171
916,202
285,958
241,897
448,537
477,491
775,378
796,74
83,481
85,828
370,788
577,598
635,500
639,380
786,394
298,636
258,652
230,719
793,382
841,349
860,335
571,454
902,257
561,499
356,724
659,360
187,885
529,547
904,501
930,440
950,264
923,362
961,468
349,840
367,900
384,786
508,953
488,689
536,750
471,482
225,893
286,958
525,590
560,521
849,213
54,658
119,739
770,416
290,913
259,885
219,354
158,839
76,826
423,565
946,650
598,544
566,503
386,601
684,526
549,923
589,664
433,623
760,63
735,60
395,908
337,828
605,508
680,519
488,412
235,566
542,566
