x,y
348,617
390,586
164,151
83,148
235,745
533,636
718,571
443,623
574,559
722,601
287,672
426,60
469,682
545,664
490,663
669,635
517,781
551,809
439,773
477,778
311,798
391,53
398,60
362,69
310,92
84,51
684,526
531,663
530,639
565,707
532,714
682,740
536,436
490,495
386,578
721,766
681,626
715,663
765,909
429,466
694,612
455,434
570,438
333,348
336,394
320,339
404,459
376,406
402,463
370,417
337,383
103,77
240,294
129,128
393,623
314,527
189,518
236,540
560,845
355,358
776,313
454,623
247,726
101,704
351,710
646,393
510,338
358,592
444,586
326,522
272,670
366,529
785,440
694,439
691,278
548,61
331,515
349,691
286,633
222,629
302,272
288,233
294,240
85,215
102,144
727,315
482,495
413,487
451,541
473,288
537,325
541,334
569,323
646,229
255,866
459,556
308,639
923,251
932,350
955,696
703,381
670,381
763,304
674,371
735,331
735,343
777,286
665,396
799,295
113,445
73,586
568,929
822,872
449,546
324,604
447,465
723,315
720,324
235,432
200,338
193,335
548,485
530,479
221,557
325,470
263,400
311,414
330,400
339,368
954,509
356,398
902,618
927,558
954,644
936,658
751,716
929,642
916,671
469,363
366,512
258,654
335,607
333,637
475,619
270,706
217,750
320,803
754,271
721,345
640,315
322,373
696,570
471,644
463,658
463,670
495,671
495,627
104,313
124,308
225,117
879,862
757,789
320,251
88,146
428,615
451,648
528,501
593,555
323,353
594,573
590,563
587,532
436,629
347,591
343,690
344,715
354,742
337,713
134,119
685,927
235,504
329,503
331,420
372,646
353,730
803,529
909,785
955,818
587,935
495,960
598,681
783,717
696,647
641,386
564,584
610,557
605,966
523,914
960,694
929,849
674,955
576,689
961,612
860,730
799,581
785,431
549,469
686,504
662,497
290,701
282,666
304,646
404,583
394,398
362,377
307,686
534,595
365,634
414,623
87,516
341,608
276,667
459,188
430,687
498,676
580,592
479,444
222,538
319,644
289,680
338,197
332,202
466,201
425,300
330,616
100,390
328,551
437,559
538,507
134,130
127,79
416,681
480,637
437,962
361,351
374,366
376,339
338,256
423,962
728,106
693,68
640,63
281,255
296,652
320,642
325,573
468,663
106,372
79,391
71,329
78,266
417,955
435,911
250,638
226,276
239,288
204,273
108,184
589,515
416,904
356,850
470,899
453,917
327,605
267,686
708,718
818,933
648,496
626,58
728,362
824,472
939,466
861,492
381,404
56,108
107,168
131,121
125,65
509,418
411,356
115,199
72,128
261,89
62,536
51,443
107,418
94,414
906,628
935,642
944,637
943,618
940,789
956,788
946,875
281,300
262,264
221,187
195,210
131,191
383,593
487,638
534,656
357,650
620,375
958,636
743,325
723,320
756,570
786,932
718,865
716,881
732,340
754,311
754,256
730,228
787,219
666,300
139,192
167,147
219,150
320,96
150,173
353,409
346,382
937,379
902,397
506,682
533,715
530,738
530,711
239,450
431,467
500,434
530,448
526,357
470,453
486,491
317,355
368,623
404,587
784,73
788,118
310,520
361,521
331,548
952,663
480,869
852,967
821,872
786,865
610,307
858,906
328,560
328,544
306,484
687,174
385,584
411,562
543,534
293,663
265,707
339,695
735,767
834,713
474,486
260,757
686,307
950,719
938,596
923,556
953,482
953,518
383,438
466,455
931,502
333,629
137,516
751,260
811,265
860,335
826,240
321,545
607,666
517,683
600,671
535,806
97,340
43,243
55,237
38,175
834,118
592,355
551,352
538,284
93,136
421,64
439,485
439,571
397,583
514,574
563,461
392,447
537,546
478,508
499,531
631,601
628,512
636,488
582,512
587,445
274,663
302,678
339,742
349,723
113,140
246,625
99,400
354,210
295,346
297,272
201,94
210,68
89,63
813,250
420,605
527,551
351,625
412,570
339,578
612,748
523,391
230,120
186,116
156,97
142,48
61,20
352,727
323,724
247,636
344,688
171,804
217,633
234,612
342,700
252,620
335,614
370,164
161,136
94,78
89,167
107,824
904,977
206,162
152,105
749,479
312,508
450,500
313,500
259,675
135,64
331,390
370,516
338,628
536,463
359,177
221,505
171,511
221,556
44,268
417,440
417,446
473,435
463,335
117,201
75,103
87,54
85,102
309,674
469,544
305,309
319,319
673,471
290,648
887,848
813,794
811,784
705,723
369,612
425,438
335,578
950,270
913,344
474,478
264,310
317,310
177,123
104,64
420,609
62,673
351,647
351,651
322,664
449,487
379,433
423,86
335,70
267,65
176,80
134,138
613,441
566,437
564,495
587,456
632,604
539,588
573,527
225,255
308,290
277,201
162,172
166,183
409,754
759,962
696,961
669,964
728,881
618,758
590,315
592,334
575,443
434,418
602,434
557,724
327,615
401,646
362,712
647,958
832,819
862,744
393,240
496,347
438,427
923,377
614,605
67,468
94,483
77,371
186,390
182,485
231,589
262,640
51,350
603,762
496,460
147,505
872,903
