x,y
112,831
852,218
880,230
593,306
223,576
271,532
919,340
818,164
673,378
99,621
927,220
914,160
747,75
604,449
529,937
307,832
952,275
930,260
482,495
493,478
199,787
769,78
535,524
594,552
255,930
904,193
554,801
681,412
891,173
702,297
452,635
590,570
636,587
342,574
786,97
392,516
613,602
927,535
62,365
73,389
348,962
716,333
775,253
724,242
731,316
385,756
447,577
234,896
321,837
932,196
537,676
622,178
632,248
103,732
721,372
490,233
610,606
165,881
294,931
833,446
409,956
433,651
900,595
366,582
580,580
715,330
823,96
819,142
258,307
888,228
197,857
557,510
155,911
498,101
736,358
565,343
271,638
159,849
705,575
801,259
80,803
162,846
435,487
904,346
253,901
730,513
631,664
273,957
576,558
584,575
277,949
109,871
101,641
924,296
307,620
286,959
286,902
515,592
243,644
608,722
599,319
476,464
197,291
505,612
488,439
558,563
567,594
99,647
568,531
215,945
541,592
351,951
282,945
959,314
932,558
939,336
329,539
329,956
221,901
450,560
451,542
172,470
789,86
637,121
580,615
585,615
890,151
130,834
329,698
530,801
547,504
963,476
309,932
888,233
513,697
283,929
847,456
202,757
271,949
501,473
469,505
951,251
308,616
456,881
102,723
951,254
172,927
745,356
682,477
952,271
152,840
769,451
361,245
197,566
380,581
300,662
282,942
283,958
926,264
959,287
363,904
679,223
808,102
263,950
933,337
910,350
947,384
954,377
67,761
940,215
204,845
721,154
846,106
220,812
219,874
783,411
783,453
873,352
602,682
310,959
521,455
98,850
311,799
102,867
506,605
516,531
267,950
263,955
746,620
536,810
427,618
500,679
898,144
561,530
283,930
374,522
536,514
867,203
954,510
943,342
930,284
576,451
199,905
445,436
921,190
621,150
943,251
690,349
688,348
941,266
252,579
589,314
225,882
448,480
143,910
404,865
533,364
310,545
200,641
607,591
547,567
572,536
402,708
801,92
173,845
261,939
316,805
767,318
544,493
944,249
610,559
278,957
501,806
530,803
926,329
423,727
286,800
232,945
865,334
504,468
540,427
962,335
183,880
903,187
274,955
547,569
950,269
916,294
369,425
927,279
173,830
830,209
467,440
790,111
582,598
812,124
596,549
733,373
859,109
352,848
573,473
314,959
773,80
289,937
639,161
960,343
894,341
883,369
861,123
343,631
117,764
397,400
961,299
76,666
255,950
643,688
243,936
648,56
752,288
830,464
777,482
282,958
735,359
939,378
254,747
223,898
955,280
958,317
667,438
941,522
845,211
697,63
242,651
346,346
153,842
831,86
881,132
278,947
142,826
745,320
279,932
462,346
740,242
579,851
462,513
125,890
763,420
678,452
624,577
87,846
105,862
902,211
775,406
762,296
802,397
528,493
646,368
587,351
484,617
317,960
907,262
461,483
825,588
230,739
221,874
169,587
624,665
923,238
319,802
247,949
929,310
948,245
395,899
291,959
293,959
72,819
359,629
573,416
634,395
475,609
486,627
221,611
226,883
163,881
964,352
964,377
230,883
526,946
212,869
634,585
109,837
665,394
878,223
282,952
284,949
146,865
143,861
319,953
882,235
479,494
77,741
74,774
894,138
884,242
126,871
602,518
531,440
214,890
165,911
210,818
117,742
326,801
623,584
963,400
562,572
163,901
306,944
285,675
442,533
873,134
214,898
874,210
796,220
609,674
314,958
901,290
951,298
281,945
791,88
809,474
80,820
103,842
112,690
105,725
746,71
487,918
946,336
841,125
597,327
290,928
609,609
506,414
929,290
599,549
574,564
545,725
626,600
519,541
249,929
392,637
550,593
322,959
546,578
902,259
756,456
658,697
711,202
899,235
699,569
378,242
959,456
452,793
418,758
505,920
520,221
261,924
592,456
556,442
963,504
913,158
644,609
299,926
538,642
557,556
400,572
609,659
666,381
65,786
315,959
881,127
871,183
459,319
660,291
819,105
404,357
326,424
646,73
341,908
