x,y
760,340
748,245
806,261
522,447
682,400
467,518
241,634
70,599
319,727
136,878
84,341
343,646
113,305
428,148
435,75
155,199
110,139
548,238
539,281
563,350
933,337
918,316
374,720
137,671
829,237
338,625
306,665
328,708
106,496
418,284
626,236
593,320
959,607
397,589
362,516
320,529
798,298
892,651
201,485
230,473
249,604
253,570
309,513
256,120
117,85
194,165
101,64
74,56
53,86
690,375
852,346
653,415
678,442
684,414
432,938
580,540
598,376
398,626
326,693
401,712
486,542
478,499
453,430
562,488
536,361
773,824
814,784
882,852
113,515
270,420
316,406
123,378
648,380
750,515
327,728
364,735
330,740
424,714
88,368
53,290
211,407
378,649
762,853
658,324
714,378
712,368
522,499
517,462
540,402
279,680
566,111
508,107
503,108
129,140
516,461
600,573
608,618
489,518
395,506
468,533
492,557
472,509
404,353
388,346
630,144
526,105
309,57
214,40
186,82
401,82
369,117
74,264
119,210
93,232
537,433
508,516
529,474
502,457
567,423
55,284
67,228
368,412
327,367
317,294
268,293
263,215
413,433
397,447
412,397
364,625
465,649
441,543
483,416
471,432
611,379
784,474
504,458
523,483
393,365
942,613
398,704
284,837
117,73
161,149
62,471
89,441
135,138
442,313
483,284
606,384
438,330
394,631
886,945
440,595
374,515
473,478
183,281
138,247
86,401
84,357
119,257
64,678
293,49
55,342
50,515
53,434
68,430
207,556
64,336
106,310
68,293
68,289
733,735
281,933
612,893
607,878
850,837
885,178
827,153
753,117
548,127
358,514
648,403
460,286
236,679
321,698
510,163
483,270
197,246
783,868
323,357
357,64
391,74
41,223
49,191
64,103
43,274
346,515
422,421
249,353
266,231
587,437
526,377
568,418
259,304
158,118
739,327
357,684
354,724
251,659
131,670
343,656
256,598
316,631
93,411
202,294
525,81
525,69
472,83
398,63
43,27
563,433
567,435
568,477
576,441
501,416
183,125
130,50
227,75
238,52
524,477
683,461
537,492
553,497
596,524
211,284
154,141
112,87
296,837
137,788
428,690
402,613
385,643
323,500
544,390
556,362
483,362
664,388
693,392
681,447
681,524
646,486
612,390
540,347
630,390
559,238
709,59
358,352
223,758
220,721
227,798
279,137
219,104
172,70
133,143
916,529
900,424
903,361
591,281
344,699
357,721
375,651
735,916
278,631
232,108
268,254
300,319
352,380
21,35
67,373
296,201
256,338
175,185
135,123
760,287
770,313
656,376
554,434
303,670
417,557
313,357
278,329
282,253
125,90
200,128
88,96
888,820
874,817
793,857
395,641
389,772
405,52
445,55
382,59
115,265
159,59
165,118
162,122
72,55
574,597
650,688
835,642
564,461
184,557
347,682
361,640
727,317
705,288
349,589
343,574
576,515
171,145
148,104
758,317
756,322
653,390
674,430
734,353
708,361
428,589
210,761
647,379
324,733
694,373
626,145
709,748
789,69
784,135
512,453
438,460
560,360
485,312
361,400
657,395
547,489
494,451
494,432
452,421
468,431
357,543
585,585
621,570
601,554
522,510
483,496
488,485
643,591
516,103
480,86
747,233
794,214
535,541
458,484
459,437
540,434
481,446
489,343
956,901
327,640
302,670
167,667
411,479
293,142
150,107
143,77
616,389
706,329
81,551
145,368
74,117
128,124
126,61
360,656
672,946
661,627
314,515
756,327
737,303
678,758
717,380
751,373
309,718
364,732
296,639
327,667
76,120
593,581
462,508
466,545
513,681
468,296
586,603
569,532
230,106
198,168
214,157
131,92
91,69
455,594
914,649
327,565
202,519
326,367
363,695
349,706
871,846
582,579
824,753
582,965
448,945
564,931
274,636
364,591
267,682
324,589
493,339
481,209
488,217
544,560
544,535
446,421
255,59
126,90
117,139
412,508
181,509
56,362
56,455
484,787
472,780
444,773
129,899
51,362
123,136
84,52
336,575
461,456
476,462
375,416
427,473
200,237
520,680
468,270
400,380
129,74
606,603
654,601
635,593
689,591
414,729
366,705
265,645
260,685
555,129
669,610
667,605
586,668
552,357
753,382
696,338
683,298
720,392
667,363
681,327
704,348
585,513
253,571
225,702
262,650
320,657
83,275
105,187
45,121
98,135
399,576
500,436
762,263
249,663
338,685
325,641
249,717
321,684
483,245
445,308
267,642
549,350
540,361
483,313
349,347
610,406
601,373
941,462
961,684
257,754
497,452
573,385
456,880
371,873
429,420
498,486
267,175
348,176
327,255
202,98
592,683
210,869
704,954
650,424
886,870
169,490
715,359
764,334
859,871
345,706
670,389
707,578
749,286
926,336
453,618
414,430
403,135
231,267
149,372
88,440
433,460
268,231
454,784
933,711
644,366
627,370
342,514
683,632
534,551
679,515
669,503
537,693
579,542
733,322
728,100
683,105
396,715
435,758
58,736
775,86
760,331
812,277
415,644
388,595
354,547
324,556
533,114
461,299
272,706
277,687
187,674
222,784
451,497
639,608
888,376
805,160
65,508
578,359
706,173
728,63
606,403
495,662
272,273
174,508
406,610
384,505
328,447
328,689
530,326
680,356
217,604
195,528
333,510
469,514
366,791
798,735
756,342
734,318
381,787
387,860
543,139
323,112
82,564
178,570
292,336
727,371
817,240
829,508
834,500
117,215
275,320
314,349
333,307
187,521
681,606
269,56
189,38
159,47
107,80
616,512
457,464
447,447
521,256
234,289
235,431
100,310
49,241
91,272
51,138
849,676
448,672
229,567
255,535
254,582
190,526
80,442
420,292
168,262
186,194
34,108
68,124
919,828
361,609
332,505
251,553
256,751
354,608
387,590
275,650
292,693
278,655
133,124
377,586
108,852
95,862
85,831
297,497
416,483
383,505
237,294
235,281
315,298
428,492
394,375
581,353
370,597
76,555
116,462
49,486
68,551
93,437
530,501
564,483
654,424
594,456
679,444
702,470
564,493
630,503
867,220
897,218
148,511
413,177
478,72
226,37
198,36
163,109
169,114
943,698
902,328
733,729
743,726
606,300
366,385
383,358
584,440
736,375
631,375
333,363
259,667
313,615
273,663
267,700
252,626
328,796
891,749
436,551
498,543
949,712
327,566
271,657
302,619
346,645
848,207
374,513
411,481
400,507
410,466
404,488
531,354
540,397
352,387
256,238
582,356
538,355
521,342
521,326
539,117
353,80
285,71
441,450
333,333
299,353
183,242
408,395
377,614
313,515
252,487
322,453
313,327
704,672
719,723
920,594
895,563
776,686
321,609
382,641
425,444
235,727
320,652
287,793
209,650
165,133
534,689
576,673
312,370
295,348
259,253
888,749
900,477
115,615
633,411
326,629
369,632
385,616
412,104
226,158
143,77
695,394
369,240
239,130
133,59
73,109
184,444
167,433
178,387
769,234
747,134
733,116
590,70
247,619
214,292
157,194
168,109
119,90
120,48
481,548
435,430
797,734
734,723
865,852
447,624
407,581
135,914
352,352
51,410
127,526
660,291
560,476
336,308
314,317
179,68
99,45
108,436
109,181
141,133
114,138
267,80
897,758
872,886
779,921
909,820
888,927
667,359
711,384
721,381
743,377
203,388
371,381
311,485
309,491
331,530
250,652
325,59
325,65
300,56
698,205
546,84
528,61
109,380
84,328
62,129
328,57
233,45
265,58
280,222
190,129
537,490
544,550
372,715
388,606
329,538
780,244
73,679
398,575
723,355
920,279
391,446
561,574
573,547
521,534
562,526
512,420
508,328
548,442
953,752
872,773
926,853
896,877
855,909
816,468
683,516
459,455
255,651
289,634
299,636
532,447
428,301
474,259
486,310
342,315
564,472
550,441
574,438
684,438
735,567
467,114
482,94
331,59
360,75
256,589
370,653
363,655
196,535
414,714
117,423
109,340
56,401
57,438
214,106
211,53
203,58
57,78
920,688
824,495
806,403
790,486
651,181
308,358
273,398
89,456
102,345
365,598
381,643
456,497
520,759
397,497
948,917
386,592
639,378
593,417
663,946
874,884
955,833
913,785
609,558
459,465
488,508
324,307
872,878
925,870
468,780
511,799
493,799
474,875
319,722
157,629
389,509
933,499
302,324
265,305
274,321
228,271
106,305
150,284
61,305
96,311
39,178
419,434
458,426
172,128
332,599
267,648
862,875
889,851
721,361
772,345
741,366
800,246
818,105
310,669
329,562
347,627
433,547
103,415
51,428
91,400
92,342
493,432
698,316
702,345
377,614
369,396
351,334
446,551
669,373
659,385
274,132
419,649
396,753
371,783
437,769
456,670
948,938
903,454
409,585
571,340
590,295
510,350
514,322
586,567
304,428
510,94
355,610
238,648
76,595
54,607
141,41
157,57
148,56
63,38
183,847
747,376
242,568
417,489
456,555
414,398
396,423
411,432
365,514
131,106
414,598
762,369
63,608
266,644
329,648
238,707
304,616
301,116
283,38
282,60
662,388
755,354
677,293
127,67
324,611
237,641
294,632
931,331
686,398
88,339
40,268
39,228
58,192
440,472
726,962
908,847
646,419
357,688
377,620
331,641
245,447
248,437
518,409
360,717
564,110
636,184
523,467
288,691
275,703
212,653
86,455
61,474
79,387
772,333
736,312
661,273
645,282
279,84
930,376
702,329
787,231
723,314
