x,y
840,216
896,149
861,205
270,943
281,872
958,507
778,383
567,574
81,842
668,60
819,145
272,904
287,954
610,400
595,531
280,953
587,604
273,907
484,620
963,345
953,281
562,568
908,306
580,678
356,956
906,252
554,582
708,209
587,542
298,928
908,158
495,445
178,801
241,936
568,561
608,542
651,485
90,779
115,698
411,640
789,89
478,503
795,143
267,930
242,922
589,614
871,366
854,179
915,265
922,251
824,194
890,362
872,341
876,214
917,338
223,896
498,736
246,932
905,213
920,214
316,958
896,218
65,746
225,896
196,875
62,757
131,897
606,566
894,227
608,564
907,198
291,831
283,787
653,123
571,553
295,906
259,637
773,79
278,785
266,892
932,259
113,742
961,418
938,323
893,245
936,495
853,124
770,128
781,313
713,337
871,222
668,423
927,198
237,605
874,122
844,163
515,407
586,519
597,408
648,398
723,370
805,349
685,416
926,272
828,99
269,923
913,400
894,242
923,220
914,314
544,595
124,906
591,683
491,314
564,439
577,458
781,310
700,403
682,476
541,485
508,488
603,544
894,148
683,367
286,933
934,273
573,521
900,227
797,481
959,337
415,963
304,955
215,869
794,394
86,844
899,211
873,137
920,253
942,512
952,316
871,112
945,357
961,333
456,459
282,926
951,353
348,938
508,531
567,556
692,343
600,575
854,196
402,646
420,658
584,657
403,424
516,516
460,533
421,570
490,270
256,787
622,398
443,546
268,925
447,570
266,939
229,448
450,495
901,291
287,832
887,181
948,288
823,234
474,504
588,378
693,495
876,117
764,598
904,246
878,204
803,127
829,162
723,325
521,354
231,895
877,129
935,248
549,346
551,687
559,688
564,689
580,319
850,221
769,354
927,314
631,434
608,529
610,602
679,335
443,312
937,236
222,909
266,931
126,670
725,205
603,567
582,413
796,91
796,78
580,563
55,714
93,832
915,612
684,645
738,601
586,320
602,551
354,625
90,625
113,667
831,342
783,339
819,355
317,956
342,842
319,921
183,912
598,595
322,954
558,927
168,929
643,84
62,700
730,80
821,96
633,601
261,921
918,312
506,956
845,178
501,492
263,926
275,955
597,559
621,577
240,912
154,914
243,595
101,861
416,570
898,211
955,281
321,948
587,530
599,453
638,433
961,290
803,272
808,193
259,634
268,935
357,836
905,166
944,218
447,494
614,606
319,640
849,101
903,144
616,606
439,312
563,691
809,73
900,229
859,186
753,139
755,125
805,76
863,130
379,398
821,168
512,421
725,197
946,251
946,293
241,955
519,952
402,461
463,885
645,167
591,530
578,515
592,594
611,606
686,658
673,442
458,943
299,937
286,955
775,380
574,610
784,66
385,612
906,203
120,854
910,220
190,874
838,88
831,90
575,573
608,526
541,551
320,947
304,952
647,434
648,387
711,223
483,489
483,52
963,513
921,261
512,610
955,324
232,896
964,340
553,502
919,183
910,236
954,331
352,417
957,453
850,206
276,951
139,877
162,894
561,950
343,954
175,831
208,564
942,227
961,308
433,682
922,168
879,122
832,191
962,524
280,943
876,153
826,218
192,896
548,565
564,472
811,271
214,870
614,650
185,943
647,304
727,230
682,418
468,473
721,111
166,873
933,279
650,79
819,118
895,147
556,906
909,307
631,585
959,406
405,913
952,467
949,318
832,515
943,255
879,179
935,268
295,956
832,638
291,935
799,97
516,455
325,793
122,760
568,688
617,599
948,246
176,924
898,243
547,517
258,753
231,808
955,270
573,553
915,194
576,557
586,390
75,775
81,830
581,552
533,652
748,758
127,784
699,483
410,379
265,929
916,246
915,230
111,685
687,422
152,675
695,58
287,955
683,665
771,65
892,208
819,251
943,284
761,331
826,328
924,296
537,495
234,950
296,913
629,419
923,235
652,410
892,267
864,104
695,489
120,798
823,117
963,350
924,336
919,212
948,373
219,875
537,385
956,297
955,326
814,157
826,90
556,503
892,147
796,287
797,77
585,563
793,149
831,164
789,132
942,214
937,252
955,287
614,568
245,930
535,540
192,913
271,929
747,100
317,942
635,583
855,164
940,257
816,85
389,767
399,358
469,512
124,781
946,221
601,608
283,910
765,125
606,595
658,420
583,431
606,622
943,283
288,957
421,616
900,186
420,859
903,344
963,334
304,941
481,500
830,89
951,541
316,919
887,226
862,202
914,191
918,278
852,107
646,57
589,264
164,862
557,471
653,599
125,818
107,847
220,792
568,522
305,914
929,222
240,884
932,200
887,179
468,609
213,932
425,553
464,607
506,697
516,662
198,883
296,958
276,950
535,521
296,936
961,302
241,948
258,730
111,849
431,600
493,628
273,956
938,225
569,555
268,956
885,347
564,596
382,849
376,854
931,251
624,573
916,224
323,944
482,350
267,940
241,628
573,575
369,722
283,903
69,735
526,411
569,378
652,429
513,961
585,569
933,257
895,169
630,509
263,949
159,892
95,865
946,255
263,922
207,805
276,947
618,492
717,190
589,554
676,284
295,958
950,582
946,541
812,140
305,956
948,384
924,368
510,520
450,585
126,852
164,894
603,599
586,575
549,594
758,392
455,952
853,351
587,255
958,318
608,604
636,584
107,803
803,111
817,104
963,426
514,545
538,509
217,529
174,924
152,855
287,855
955,302
236,906
304,844
914,279
950,252
544,436
551,569
299,668
224,768
285,850
292,958
580,454
918,243
432,647
256,934
556,583
560,466
601,726
483,902
601,558
887,225
924,185
198,684
831,194
880,193
217,739
223,809
181,921
545,458
558,521
484,487
867,104
943,240
268,953
948,425
905,396
310,952
364,935
203,823
594,541
523,501
695,458
323,509
243,937
796,138
818,190
675,162
862,187
944,267
926,225
615,619
612,605
115,767
629,589
681,292
715,331
841,90
503,846
628,605
237,943
638,230
603,634
219,881
583,568
611,626
725,107
666,391
653,427
255,927
794,137
143,829
914,236
561,539
80,812
587,546
476,502
579,567
601,524
631,221
928,193
142,797
268,926
888,135
304,953
270,949
960,303
808,266
808,286
738,226
221,909
138,863
698,327
754,370
954,294
124,659
330,404
810,529
281,888
165,798
713,168
389,627
135,807
942,261
813,628
280,960
524,658
892,219
284,813
884,225
780,451
768,397
770,383
932,322
122,797
924,263
944,232
855,210
955,433
829,134
636,384
660,654
603,620
886,243
555,569
652,656
691,584
311,820
536,402
689,507
686,587
261,652
312,633
334,604
587,393
186,814
964,403
815,483
898,141
553,324
915,260
922,234
829,123
295,928
570,471
806,269
790,270
287,956
951,292
355,377
961,380
817,188
379,436
88,783
916,168
817,155
868,490
282,952
577,679
842,151
808,287
230,809
292,917
282,923
564,599
944,272
604,638
657,648
175,661
89,801
769,117
458,59
910,187
897,152
576,526
836,201
779,333
774,264
645,63
305,949
285,935
244,953
823,190
620,589
545,733
469,731
538,497
371,920
274,920
132,894
77,802
861,123
555,584
686,165
531,570
827,224
573,455
655,331
175,844
416,611
847,110
961,330
70,625
70,583
883,197
417,692
823,128
955,297
371,834
287,927
134,826
287,689
209,743
574,708
591,697
932,243
288,954
870,223
944,521
952,554
965,304
907,334
938,222
123,670
286,959
211,938
525,346
306,934
571,575
566,495
529,443
361,698
249,927
131,905
946,260
287,957
442,533
270,951
129,879
484,528
811,370
644,90
459,516
144,910
339,514
277,950
286,925
520,915
260,935
450,537
309,958
903,259
957,321
958,328
154,908
466,555
753,135
196,813
856,169
910,191
933,204
884,250
945,437
281,944
571,688
897,277
751,307
796,269
557,397
391,606
548,934
249,775
179,857
901,149
803,183
482,526
898,159
675,83
494,491
919,393
326,663
923,221
957,312
921,386
916,273
619,567
936,207
888,348
688,410
325,853
829,180
112,703
782,261
828,121
639,389
897,198
388,745
318,795
909,258
709,67
660,96
870,339
234,545
852,160
900,336
272,924
805,200
929,249
265,948
933,226
775,476
489,595
513,570
754,320
909,168
486,605
900,300
395,499
548,456
909,505
962,489
961,309
83,842
509,492
253,957
678,470
586,605
370,631
112,883
532,532
925,222
252,697
297,924
391,878
238,948
330,960
654,619
575,528
470,641
934,220
176,857
202,870
809,289
964,332
716,151
857,334
940,236
251,954
208,877
331,647
307,959
167,859
102,631
228,501
938,212
276,959
231,953
845,154
487,796
612,599
258,906
784,125
602,89
667,95
703,177
557,562
147,851
190,835
516,483
385,581
406,601
207,885
887,192
886,214
933,260
258,945
214,893
820,90
143,871
285,958
586,696
229,609
775,347
213,882
960,288
920,201
899,344
875,349
233,943
200,656
779,121
268,918
302,808
310,824
139,881
247,758
121,764
589,543
692,383
853,376
228,809
143,840
601,528
803,247
96,612
920,186
811,265
937,208
330,721
388,613
569,582
166,921
532,560
412,946
170,863
960,509
922,177
581,331
175,875
964,317
635,584
961,345
869,188
68,689
514,776
553,481
924,478
786,212
746,162
96,654
125,832
946,338
900,217
712,613
529,736
563,551
215,644
141,662
381,639
198,825
144,870
464,264
651,170
80,828
302,900
675,115
883,232
794,129
884,242
902,161
846,344
580,394
495,523
584,602
650,635
509,458
839,92
572,610
869,222
693,285
122,757
69,785
587,251
719,59
791,115
881,137
289,938
222,901
579,439
481,559
919,288
311,939
572,592
269,960
289,959
675,449
156,884
554,555
934,337
586,624
237,943
309,951
312,923
880,187
228,925
541,658
246,919
954,259
345,915
274,937
224,930
899,181
617,598
435,914
893,240
291,502
366,854
900,261
121,690
299,928
322,957
311,943
244,921
474,561
371,781
784,104
126,899
868,145
108,798
550,544
436,546
545,576
914,307
630,145
272,915
287,920
381,869
784,98
953,300
934,512
235,932
911,229
951,320
962,319
844,542
346,907
450,586
955,314
276,778
205,850
932,539
762,111
305,958
144,888
878,188
763,229
882,221
309,636
252,616
170,851
960,303
961,296
66,545
934,520
273,914
583,245
227,953
876,226
918,270
690,515
837,435
281,959
904,302
255,954
355,625
594,602
899,271
963,391
316,942
105,768
944,499
963,308
647,603
626,515
934,221
928,252
540,394
575,564
111,716
216,650
916,290
114,743
508,583
678,442
693,553
213,522
255,679
420,734
276,850
962,301
943,330
446,474
957,307
869,201
846,149
903,149
368,770
646,415
457,527
666,434
189,923
243,914
690,516
419,864
809,294
887,231
404,932
377,933
916,207
620,572
502,663
921,588
578,549
81,763
921,245
517,390
443,325
750,492
889,470
196,941
794,235
752,260
819,253
931,326
746,377
383,414
265,951
566,586
54,695
422,424
599,554
836,222
800,478
68,700
69,678
505,504
307,955
591,516
896,258
500,526
737,167
810,111
228,791
838,444
913,160
154,906
491,934
556,561
891,346
803,290
129,788
303,953
965,317
955,320
956,416
953,506
707,81
453,570
432,570
224,601
500,332
576,347
221,909
272,892
690,120
321,589
588,261
887,180
545,539
627,910
876,156
379,875
306,960
404,402
248,608
700,106
788,87
744,64
462,479
612,595
554,437
169,681
595,551
207,853
581,857
762,380
467,529
794,99
326,944
612,607
307,912
119,755
952,318
961,299
94,715
922,371
465,933
393,423
629,760
807,290
211,894
227,922
84,714
83,754
514,514
911,282
871,161
402,613
910,228
623,273
411,174
756,380
512,464
581,531
603,615
300,632
194,657
420,562
447,583
516,922
560,527
675,643
414,346
834,209
166,581
211,614
355,962
637,928
884,235
911,239
936,286
207,919
577,538
785,247
777,404
528,751
84,831
559,495
581,564
581,613
586,538
218,905
824,644
304,954
921,220
122,686
437,486
377,512
410,352
422,764
257,790
371,767
924,372
109,793
120,876
897,249
331,960
436,67
760,384
108,804
206,878
230,580
592,532
605,445
931,544
593,353
334,525
162,600
89,838
774,347
956,324
908,268
896,257
846,146
254,773
291,958
882,133
312,944
934,240
880,231
118,688
53,392
64,595
527,593
587,560
314,956
366,950
639,658
598,583
303,959
483,751
944,220
489,906
246,899
510,329
96,837
85,761
558,392
536,595
923,264
782,125
461,176
905,510
143,827
435,768
961,324
520,518
424,859
873,145
147,654
341,717
929,199
914,325
232,936
609,246
932,285
135,790
298,913
203,933
953,291
372,938
446,869
308,812
634,638
621,579
558,362
154,811
271,944
523,327
879,120
838,164
586,933
576,944
186,889
80,836
396,926
492,957
957,294
195,891
373,854
205,857
203,927
210,738
500,579
588,372
597,372
91,805
746,336
902,262
695,349
535,906
961,347
233,939
226,941
542,925
598,535
282,953
417,932
907,268
188,795
798,282
602,560
617,571
904,325
892,364
793,386
179,913
585,579
571,477
389,601
495,933
479,957
839,112
906,242
766,345
925,190
298,921
108,883
544,963
547,539
371,951
269,907
863,167
590,597
949,280
284,958
298,902
553,499
183,877
542,545
684,546
649,684
595,540
639,587
918,192
764,93
384,933
446,421
292,958
201,923
305,933
420,409
484,531
217,565
406,477
171,860
91,723
151,507
952,255
304,959
578,546
869,141
316,904
272,910
490,841
486,466
229,703
886,214
360,646
267,841
959,341
232,910
945,258
672,91
875,195
578,581
87,834
915,233
476,422
175,798
735,176
931,272
850,195
824,543
585,535
323,957
921,220
792,208
826,90
829,342
806,371
670,385
869,168
560,557
453,494
447,480
581,401
186,841
169,670
926,289
242,940
923,322
646,398
527,572
627,592
217,720
276,895
210,873
202,898
218,928
233,705
919,283
803,215
304,689
371,583
148,805
231,615
556,545
556,568
564,597
895,201
914,245
676,277
721,321
749,370
184,792
491,746
901,203
788,105
198,659
866,132
73,724
955,301
164,836
962,321
951,317
738,138
212,890
261,942
580,546
665,120
671,171
782,104
752,258
618,264
275,954
137,847
544,588
628,602
767,569
954,527
949,251
76,780
480,606
252,928
890,510
705,505
499,954
465,854
284,932
