x,y
279,680
524,553
323,411
733,64
510,584
378,621
455,454
589,282
553,155
383,422
163,810
227,697
210,743
393,358
483,477
554,494
814,107
725,58
752,364
774,124
870,343
400,683
935,218
642,122
706,150
533,90
52,303
356,929
707,213
556,519
755,256
374,417
584,66
409,445
459,556
492,444
521,563
251,506
568,516
124,800
684,458
173,854
391,900
440,862
541,283
647,221
362,327
605,76
67,782
732,133
81,740
425,464
331,598
235,533
88,413
801,300
57,735
617,509
889,130
754,342
711,340
417,477
710,88
495,420
866,127
54,451
202,807
125,813
746,249
780,299
869,102
636,58
56,720
963,309
446,438
322,423
859,336
898,232
702,86
623,506
655,481
576,383
347,406
941,213
860,189
130,778
127,795
49,587
207,876
194,808
742,64
727,68
722,58
516,515
69,734
290,790
275,913
431,692
526,59
533,82
630,55
57,744
885,197
503,115
795,481
441,109
480,435
479,420
792,199
245,887
202,817
535,681
180,939
724,371
742,86
450,473
465,515
469,502
60,783
721,113
779,124
93,833
104,691
416,455
460,463
390,907
349,787
705,65
350,521
56,716
437,420
424,398
329,678
654,385
795,115
525,158
326,309
327,559
351,634
595,165
730,59
689,62
59,723
55,695
201,758
746,236
714,207
233,944
440,453
176,793
64,604
533,724
57,715
737,67
486,311
503,471
431,479
68,753
480,468
403,427
290,825
679,356
737,174
69,687
457,624
456,435
325,596
736,109
913,380
301,483
385,442
448,519
300,636
621,371
587,350
182,576
266,534
529,337
150,831
192,645
632,58
402,454
412,748
492,271
421,610
80,741
149,807
293,806
385,403
608,448
873,181
885,129
675,66
427,420
515,496
702,112
772,101
655,95
627,383
509,337
523,454
507,836
182,806
569,411
107,747
58,734
790,139
646,109
819,253
443,439
786,241
781,321
315,522
844,403
763,110
246,888
75,747
344,575
779,388
756,388
753,318
451,427
790,106
731,96
932,247
713,352
706,323
85,769
124,767
531,65
718,58
818,138
522,513
221,927
801,78
705,76
658,117
656,175
875,373
428,620
112,734
816,90
454,463
346,689
62,702
210,923
108,793
486,465
683,81
749,81
786,76
608,521
107,735
793,103
845,92
760,255
963,338
812,74
778,90
286,809
701,57
678,65
788,83
811,87
447,428
228,928
746,64
687,60
150,681
732,60
803,141
718,98
429,751
701,195
768,67
519,51
561,56
353,620
400,426
669,58
702,58
557,535
519,327
234,894
206,901
773,92
609,397
799,195
427,332
652,428
769,447
316,527
553,544
103,872
701,56
429,468
278,830
815,75
693,65
59,693
224,943
400,456
724,60
379,933
703,83
75,756
410,460
461,668
360,609
474,779
835,192
793,90
448,442
52,698
738,101
753,63
206,755
591,340
477,511
194,810
440,480
733,138
835,109
650,393
935,224
787,386
702,57
761,441
381,783
406,736
105,755
254,870
739,64
851,317
860,115
594,373
54,607
770,77
728,65
841,181
179,873
761,268
734,93
701,57
664,74
644,54
776,118
861,126
823,150
600,282
529,645
813,80
405,578
832,85
524,400
549,684
225,948
216,552
546,428
241,899
765,218
737,60
434,315
100,772
69,739
488,231
416,440
559,419
503,345
802,157
608,234
849,123
453,470
801,121
724,60
351,387
708,54
728,58
830,149
307,922
209,883
417,711
88,778
398,957
438,444
595,510
942,245
747,140
759,90
179,787
609,276
235,755
790,70
703,293
672,81
698,219
496,218
484,53
533,105
92,734
460,485
413,414
380,350
497,463
820,78
673,493
605,379
712,97
57,720
414,439
759,120
296,804
406,456
864,129
412,338
663,82
195,939
97,761
275,790
112,784
699,72
743,66
311,699
222,553
383,578
544,453
502,470
384,435
849,104
473,454
459,893
515,499
767,89
643,367
256,905
867,137
510,345
702,60
730,110
536,399
151,855
730,100
870,192
824,101
482,314
439,461
784,86
517,389
203,836
194,846
564,515
81,806
930,280
562,704
416,441
494,462
773,67
356,838
702,55
718,59
432,481
544,357
403,741
468,665
100,739
53,693
797,200
471,456
287,812
473,739
110,807
723,62
343,951
577,53
869,117
55,695
115,768
138,790
212,605
375,913
399,385
735,346
476,471
679,274
58,729
495,482
710,56
712,59
93,830
744,359
758,385
805,274
602,528
651,367
537,460
85,715
422,471
113,705
409,431
483,534
832,116
101,710
825,114
898,261
767,126
957,312
64,767
804,126
860,332
442,648
345,400
870,172
747,67
787,130
84,771
792,310
426,467
405,462
428,478
509,63
407,430
257,738
537,554
828,104
761,389
781,290
860,217
927,241
941,219
277,879
575,80
522,86
542,84
401,571
367,957
268,873
111,835
901,228
820,156
480,337
520,549
259,786
447,329
514,588
431,766
277,924
701,116
961,289
954,320
918,392
154,860
84,733
362,839
317,809
668,90
320,636
834,165
205,919
341,797
379,781
534,708
239,724
414,434
243,709
454,551
687,570
687,284
85,698
678,65
699,56
58,699
102,751
854,203
434,776
219,926
73,836
174,669
829,112
604,88
67,691
500,515
486,522
765,80
95,724
490,533
271,493
582,342
258,648
272,649
903,148
192,854
916,251
526,557
476,460
211,870
180,928
394,885
365,843
194,860
59,767
891,162
814,97
781,115
643,804
98,696
56,709
194,841
117,887
230,445
258,444
564,146
195,939
823,78
90,770
95,738
569,448
568,393
414,175
478,364
459,546
746,135
657,71
388,444
195,525
70,678
103,792
710,333
88,601
728,62
76,715
626,370
784,78
324,501
914,380
649,431
431,574
364,393
155,827
122,843
931,234
430,428
873,115
804,76
931,191
945,224
879,357
173,915
348,614
539,222
409,432
336,841
479,517
468,511
306,805
892,164
525,460
76,716
79,615
787,103
257,757
447,469
414,478
450,476
742,91
793,75
654,119
783,123
182,867
84,667
284,920
445,626
262,688
898,260
106,792
558,524
128,770
216,902
862,180
407,490
717,83
751,70
195,875
135,839
812,76
869,484
942,489
960,464
321,913
199,838
874,162
499,62
647,91
432,626
811,111
804,106
262,957
453,627
461,570
458,205
403,341
421,457
747,78
834,183
690,56
558,57
798,112
873,219
878,149
897,144
912,183
57,756
786,225
423,954
136,868
53,711
743,114
330,582
436,473
697,177
486,525
837,94
821,99
676,424
749,75
858,100
747,154
567,469
77,777
952,263
112,713
303,830
550,442
493,546
785,417
816,359
825,189
383,930
803,130
167,518
437,307
153,670
690,80
84,768
561,504
710,80
778,241
717,57
675,69
652,217
669,55
194,923
408,464
403,422
893,272
809,165
688,53
723,226
692,174
797,81
390,423
442,116
844,220
461,600
93,485
56,738
700,608
786,410
100,742
225,789
710,451
594,289
577,404
85,711
591,364
608,514
55,699
49,591
799,129
804,192
452,484
428,448
696,92
741,249
746,151
442,415
869,144
759,91
770,105
901,255
839,136
402,426
560,460
623,67
702,71
514,535
130,845
58,645
786,210
433,456
822,140
478,477
689,436
819,235
62,690
53,693
177,799
575,526
807,94
92,763
131,872
125,779
810,114
793,139
754,103
521,72
759,86
537,479
357,702
399,598
717,109
789,101
463,446
228,888
310,932
640,392
848,100
163,635
541,136
548,54
729,58
756,91
906,144
905,175
881,157
796,82
509,458
365,526
740,231
899,160
490,317
901,287
465,495
