x,y
2017,177,296
2017,382,769
2017,301,821
2017,235,784
2017,284,780
2017,360,601
2017,403,602
2017,362,533
2017,622,682
2017,604,600
2017,111,152
2017,127,179
2017,135,204
2017,154,269
2017,61,136
2017,936,649
2017,439,683
2017,914,369
2017,960,498
2017,394,606
2017,258,677
2017,678,507
2017,834,814
2017,860,699
2017,427,944
2017,183,885
2017,159,864
2017,515,331
2017,435,620
2017,423,352
2017,401,362
2017,226,148
2017,217,136
2017,231,136
2017,828,168
2017,263,647
2017,277,707
2017,648,89
2017,395,116
2017,665,402
2017,562,378
2017,531,256
2017,364,332
2017,239,243
2017,211,65
2017,164,37
2017,136,137
2017,128,45
2017,52,40
2017,332,514
2017,288,773
2017,200,752
2017,266,874
2017,953,897
2017,918,247
2017,415,954
2017,440,958
2017,896,601
2017,962,575
2017,501,525
2017,304,675
2017,500,548
2017,584,866
2017,733,780
2017,898,789
2017,208,752
2017,663,356
2017,643,389
2017,592,414
2017,590,378
2017,961,509
2017,592,575
2017,587,572
2017,529,537
2017,426,450
2017,429,422
2017,563,526
2017,420,387
2017,636,779
2017,796,744
2017,812,829
2017,874,862
2017,963,970
2017,593,278
2017,549,125
2017,731,140
2017,745,63
2017,246,216
2017,323,378
2017,315,323
2017,342,243
2017,137,133
2017,594,387
2017,797,398
2017,789,386
2017,350,703
2017,366,730
2017,435,651
2017,395,398
2017,598,386
2017,453,441
2017,420,417
2017,359,409
2017,454,302
2017,146,101
2017,228,577
2017,198,97
2017,112,462
2017,96,598
2017,540,537
2017,446,486
2017,558,380
2017,784,440
2017,579,610
2017,536,594
2017,749,371
2017,750,377
2017,885,355
2017,49,244
2017,78,221
2017,120,185
2017,175,422
2017,139,127
2017,79,841
2017,454,425
2017,374,99
2017,150,97
2017,263,641
2017,229,586
2017,533,484
2017,517,463
2017,532,465
2017,529,454
2017,456,423
2017,800,479
2017,762,387
2017,793,422
2017,776,382
2017,813,387
2017,282,503
2017,329,733
2017,383,648
2017,322,634
2017,334,727
2017,268,646
2017,264,768
2017,319,959
2017,691,861
2017,876,890
2017,101,508
2017,431,627
2017,209,636
2017,420,343
2017,501,316
2017,146,513
2017,77,738
2017,106,759
2017,83,787
2017,248,770
2017,532,369
2017,569,247
2017,354,102
2017,328,111
2017,358,709
2017,884,849
2017,757,665
2017,403,874
2017,630,417
2017,476,666
2017,520,681
2017,603,421
2017,653,500
2017,496,352
2017,641,427
2017,105,630
2017,52,438
2017,571,506
2017,644,481
2017,692,390
2017,731,375
2017,378,592
2017,339,593
2017,327,552
2017,874,491
2017,409,565
2017,445,454
2017,270,338
2017,291,353
2017,51,20
2017,773,768
2017,819,723
2017,826,613
2017,817,680
2017,948,553
2017,337,704
2017,470,549
2017,203,676
2017,436,786
2017,283,697
2017,394,450
2017,246,270
2017,274,245
2017,216,237
2017,312,472
2017,383,624
2017,913,222
2017,898,330
2017,900,314
2017,374,435
2017,424,432
2017,904,191
2017,57,167
2017,122,134
2017,224,138
2017,314,660
2017,596,574
2017,348,724
2017,495,746
2017,665,746
2017,703,379
2017,512,530
2017,425,700
2017,197,154
2017,209,167
2017,103,49
2017,625,435
2017,644,380
2017,594,510
2017,322,557
2017,225,501
2017,362,711
2017,55,570
2017,210,136
2017,133,138
2017,123,142
2017,162,149
2017,360,598
2017,266,664
2017,249,607
2017,251,717
2017,396,407
2017,340,392
2017,508,408
2017,488,431
2017,472,429
2017,196,187
2017,320,340
2017,364,525
2017,340,75
2017,317,264
2017,333,508
2017,307,496
2017,309,516
2017,914,607
2017,901,730
2017,903,662
2017,859,700
2017,937,593
2017,750,299
2017,829,605
2017,708,580
2017,243,53
2017,262,94
2017,187,86
2017,659,435
2017,341,930
2017,907,787
2017,937,827
2017,928,885
2017,460,448
2017,407,439
2017,441,461
2017,133,155
2017,133,95
2017,156,134
2017,861,353
2017,711,524
2017,884,885
2017,885,951
2017,227,278
2017,208,282
2017,59,202
2017,149,104
2017,267,865
2017,925,748
2017,719,393
2017,836,436
2017,484,180
2017,217,38
2017,207,49
2017,86,551
2017,80,581
2017,63,588
2017,78,511
2017,109,142
2017,334,261
2017,235,206
2017,319,279
2017,175,110
2017,522,602
2017,526,529
2017,510,541
2017,511,672
2017,318,499
2017,548,323
2017,479,341
2017,554,229
2017,511,184
2017,49,492
2017,247,323
2017,46,315
2017,94,305
2017,57,64
2017,592,627
2017,421,717
2017,251,708
2017,310,666
2017,699,466
2017,668,428
2017,578,576
2017,374,639
2017,217,919
2017,582,360
2017,852,837
2017,903,675
2017,921,569
2017,932,944
2017,496,520
2017,469,553
2017,981,964
2017,625,500
2017,581,351
2017,538,347
2017,82,127
2017,111,141
2017,349,605
2017,447,621
2017,513,569
2017,542,529
2017,886,842
2017,724,595
2017,732,843
2017,324,705
2017,194,764
2017,315,729
2017,797,747
2017,805,737
2017,937,635
2017,712,738
2017,691,674
2017,576,597
2017,543,458
2017,551,499
2017,538,509
2017,286,696
2017,472,645
2017,691,541
2017,645,502
2017,546,526
2017,498,498
2017,338,649
2017,268,665
2017,315,701
2017,905,488
2017,396,454
2017,435,413
2017,424,395
2017,620,567
2017,721,736
2017,669,747
2017,663,772
2017,377,507
2017,363,512
2017,409,477
2017,263,310
2017,773,376
2017,799,318
2017,887,475
2017,900,337
2017,416,675
2017,589,657
2017,849,904
2017,442,438
2017,369,615
2017,937,589
2017,647,233
2017,353,585
2017,326,699
2017,189,682
2017,129,642
2017,99,717
2017,136,102
2017,339,413
2017,321,420
2017,586,264
2017,604,293
2017,449,85
2017,360,52
2017,346,388
2017,203,211
2017,253,222
2017,148,100
2017,39,99
2017,706,729
2017,582,594
2017,823,598
2017,816,667
2017,765,402
2017,684,405
2017,740,301
2017,662,379
2017,342,661
2017,363,401
2017,434,89
2017,448,96
2017,340,62
2017,361,77
2017,145,365
2017,59,369
2017,60,241
2017,653,895
2017,781,732
2017,730,904
2017,917,944
2017,123,362
2017,101,256
2017,135,131
2017,448,781
2017,127,80
2017,318,667
2017,292,646
2017,570,478
2017,882,127
2017,230,749
2017,557,466
2017,320,42
2017,86,62
2017,371,647
2017,436,583
2017,290,676
2017,313,614
2017,357,642
2017,368,603
2017,605,99
2017,195,235
2017,170,101
2017,102,139
2017,63,99
2017,82,135
2017,772,422
2017,764,406
2017,541,445
2017,590,416
2017,487,420
2017,414,562
2017,461,746
2017,375,357
2017,569,521
2017,552,470
2017,532,474
2017,595,446
2017,456,513
2017,463,433
2017,435,410
2017,358,381
2017,460,924
2017,561,532
2017,332,354
2017,315,272
2017,274,247
2017,711,530
2017,958,657
2017,769,853
2017,411,638
2017,540,684
2017,904,938
2017,954,954
2017,693,644
2017,681,627
2017,880,662
2017,939,555
2017,890,470
2017,826,808
2017,866,747
2017,363,715
2017,257,154
2017,233,118
2017,116,139
2017,597,517
2017,673,363
2017,775,423
2017,608,659
2017,170,496
2017,581,403
2017,366,618
2017,350,580
2017,330,642
2017,355,644
2017,339,639
2017,352,647
2017,794,510
2017,63,485
2017,57,346
2017,91,415
2017,118,316
2017,73,459
2017,299,637
2017,226,574
2017,132,518
2017,241,600
2017,239,530
2017,144,666
2017,58,635
2017,287,244
2017,885,695
2017,317,527
2017,321,642
2017,775,743
2017,352,386
2017,120,520
2017,235,125
2017,746,246
2017,802,177
2017,779,132
2017,274,142
2017,279,274
2017,895,560
2017,322,733
2017,391,584
2017,241,603
2017,725,598
2017,664,499
2017,577,511
2017,725,678
2017,243,747
2017,333,684
2017,361,706
2017,951,693
2017,892,871
2017,311,537
2017,326,575
2017,353,514
2017,340,401
2017,326,425
2017,290,58
2017,309,134
2017,490,99
2017,463,116
2017,410,136
2017,67,346
2017,108,289
2017,728,153
2017,664,373
2017,656,370
2017,678,429
2017,707,385
2017,177,572
2017,579,617
2017,463,780
2017,490,932
2017,959,709
2017,928,837
2017,242,612
2017,304,286
2017,257,242
2017,192,235
2017,87,272
2017,182,95
2017,65,126
2017,321,653
2017,214,761
2017,170,697
2017,104,427
2017,188,463
2017,366,234
2017,85,361
2017,81,408
2017,178,254
2017,689,450
2017,688,356
2017,701,378
2017,753,382
2017,603,436
2017,430,91
2017,437,83
2017,363,137
2017,317,558
2017,60,254
2017,245,182
2017,567,521
2017,275,251
2017,318,256
2017,215,200
2017,338,78
2017,354,68
2017,354,87
2017,318,111
2017,108,258
2017,25,45
2017,744,167
2017,269,714
2017,387,584
2017,392,600
2017,369,601
2017,311,633
2017,313,642
2017,66,748
2017,563,233
2017,551,229
2017,589,159
2017,156,162
2017,636,59
2017,726,159
2017,678,79
2017,676,79
2017,489,79
2017,400,75
2017,459,58
2017,293,926
2017,328,724
2017,296,484
2017,421,392
2017,433,397
2017,416,384
2017,110,244
2017,141,167
2017,411,488
2017,514,511
2017,524,589
2017,552,352
2017,274,668
2017,319,619
2017,381,621
2017,599,567
2017,900,672
2017,343,592
2017,373,706
2017,269,648
2017,347,693
2017,450,514
2017,284,60
2017,171,143
2017,90,141
2017,50,148
2017,60,44
2017,149,527
2017,275,397
2017,399,403
2017,441,429
2017,219,438
2017,270,399
2017,283,126
2017,276,123
2017,525,468
2017,334,399
2017,277,323
2017,210,240
2017,856,965
2017,767,266
2017,789,321
2017,600,116
2017,635,640
2017,683,721
2017,622,637
2017,583,575
2017,912,258
2017,385,645
2017,322,511
2017,251,494
2017,819,212
2017,374,257
2017,89,190
2017,101,87
2017,120,46
2017,151,99
2017,354,527
2017,954,509
2017,831,221
2017,703,755
2017,625,404
2017,418,599
2017,590,613
2017,590,562
2017,566,503
2017,428,397
2017,419,344
2017,421,254
2017,51,292
2017,37,242
2017,84,284
2017,62,249
2017,281,412
2017,316,691
2017,458,501
2017,835,774
2017,892,828
2017,429,760
2017,422,721
2017,421,722
2017,693,586
2017,703,571
2017,464,493
2017,332,357
2017,223,455
2017,302,507
2017,50,476
2017,78,492
2017,486,661
2017,369,61
2017,343,62
2017,281,74
2017,254,38
2017,190,40
2017,246,653
2017,227,577
2017,433,578
2017,371,583
2017,737,598
2017,111,461
2017,59,381
2017,53,342
2017,72,372
2017,81,163
2017,952,626
2017,625,623
2017,584,548
2017,429,419
2017,141,664
2017,172,640
2017,61,662
2017,241,227
2017,95,137
2017,498,408
2017,636,641
2017,609,625
2017,986,973
2017,210,632
2017,429,758
2017,399,683
2017,726,531
2017,375,594
2017,351,579
2017,199,509
2017,833,122
2017,783,117
2017,793,67
2017,890,186
2017,171,297
2017,235,223
2017,103,193
2017,207,196
2017,430,241
2017,591,679
2017,905,877
2017,881,855
2017,894,821
2017,938,818
2017,826,831
2017,400,727
2017,421,619
2017,574,331
2017,547,401
2017,846,946
2017,979,967
2017,469,435
2017,532,379
2017,526,547
2017,57,532
2017,60,335
2017,108,381
2017,60,337
2017,496,603
2017,305,655
2017,267,637
2017,279,502
2017,40,49
2017,242,916
2017,262,882
2017,479,952
2017,588,521
2017,639,505
2017,729,363
2017,707,353
2017,559,362
2017,689,715
2017,692,726
2017,721,746
2017,324,699
2017,323,711
2017,265,661
2017,377,256
2017,395,364
2017,350,321
2017,587,349
2017,212,74
2017,181,246
2017,125,145
2017,172,223
2017,112,141
2017,531,549
2017,386,50
2017,386,530
2017,318,634
2017,493,686
2017,606,672
2017,647,669
2017,64,514
2017,108,501
2017,113,453
2017,394,368
2017,518,395
2017,228,257
2017,213,235
2017,140,181
2017,80,122
2017,78,113
2017,501,520
2017,484,416
2017,83,838
2017,51,547
2017,525,454
2017,631,431
2017,96,485
2017,114,484
2017,57,411
2017,498,215
2017,475,180
2017,164,258
2017,201,162
2017,285,933
2017,416,441
2017,370,642
2017,839,87
2017,791,202
2017,508,403
2017,476,464
2017,444,493
2017,552,578
2017,57,386
2017,235,250
2017,127,94
2017,160,94
2017,154,63
2017,142,139
2017,313,660
2017,402,623
2017,596,402
2017,745,304
2017,645,412
2017,578,431
2017,728,509
2017,963,370
2017,963,558
2017,235,712
2017,674,933
2017,835,712
2017,731,813
2017,408,718
2017,891,844
2017,968,723
2017,834,806
2017,843,815
2017,822,614
2017,534,825
2017,943,901
2017,882,918
2017,876,912
2017,314,434
2017,120,513
2017,258,748
2017,614,599
2017,676,331
2017,699,394
2017,706,354
2017,764,410
2017,337,666
2017,326,589
2017,360,621
2017,438,548
2017,630,498
2017,878,777
2017,485,636
2017,533,67
2017,527,67
2017,536,58
2017,552,63
2017,419,385
2017,167,176
2017,133,194
2017,104,75
2017,453,548
2017,392,596
2017,413,464
2017,221,622
2017,516,558
2017,532,597
2017,486,666
2017,491,623
2017,576,678
2017,592,668
2017,714,593
2017,706,576
2017,649,426
2017,490,740
2017,334,789
2017,350,662
2017,277,665
2017,314,356
2017,672,285
2017,685,336
2017,651,286
2017,828,332
2017,169,198
2017,185,406
2017,286,698
2017,300,693
2017,316,612
2017,110,233
2017,81,126
2017,81,107
2017,131,105
2017,451,509
2017,403,631
2017,667,385
2017,388,579
2017,370,729
2017,152,274
2017,81,127
2017,323,287
2017,283,237
2017,157,120
2017,35,20
2017,65,437
2017,53,400
2017,52,277
2017,58,193
2017,158,76
2017,163,174
2017,21,28
2017,468,580
2017,524,679
2017,456,499
2017,549,506
2017,455,515
2017,379,355
2017,352,417
2017,273,64
2017,205,115
2017,229,109
2017,215,80
2017,459,432
2017,401,487
2017,408,386
2017,405,691
2017,373,335
2017,214,244
2017,96,72
2017,143,49
2017,44,63
2017,745,841
2017,975,956
2017,974,931
2017,459,619
2017,479,597
2017,908,854
2017,846,838
2017,952,926
2017,582,351
2017,361,514
2017,370,363
2017,386,397
2017,498,486
2017,94,725
2017,53,619
2017,186,487
2017,524,560
2017,496,670
2017,487,659
2017,431,684
2017,698,966
2017,730,859
2017,788,931
2017,708,958
2017,938,928
2017,902,834
2017,926,884
2017,69,420
2017,323,53
2017,119,64
2017,108,45
2017,931,391
2017,915,179
2017,964,480
2017,956,519
2017,378,517
2017,422,462
2017,633,427
2017,186,233
2017,160,86
2017,426,663
2017,601,372
2017,430,332
2017,119,771
2017,192,778
2017,221,768
2017,113,763
2017,187,789
2017,435,819
2017,227,698
2017,417,692
2017,389,576
2017,749,334
2017,743,363
2017,684,417
2017,649,600
2017,551,733
2017,401,522
2017,605,301
2017,336,691
2017,405,711
2017,327,652
2017,275,712
2017,407,377
2017,506,424
2017,641,940
2017,291,50
2017,488,540
2017,189,396
2017,133,366
2017,83,314
2017,77,640
2017,671,619
2017,643,595
2017,627,608
2017,249,176
2017,198,515
2017,827,135
2017,198,170
2017,226,300
2017,195,121
2017,153,194
2017,678,644
