x,y
2018,298,958
2018,712,506
2018,905,608
2018,655,771
2018,801,759
2018,806,789
2018,692,442
2018,588,278
2018,608,315
2018,445,422
2018,671,703
2018,759,773
2018,755,775
2018,801,844
2018,894,869
2018,801,306
2018,816,344
2018,801,149
2018,819,108
2018,838,100
2018,854,102
2018,938,234
2018,421,475
2018,306,657
2018,355,635
2018,503,934
2018,817,201
2018,552,526
2018,810,601
2018,899,545
2018,946,568
2018,736,371
2018,509,820
2018,842,125
2018,912,281
2018,301,477
2018,61,381
2018,329,573
2018,331,570
2018,508,547
2018,515,546
2018,255,894
2018,950,511
2018,332,529
2018,606,430
2018,118,718
2018,164,920
2018,328,935
2018,299,936
2018,521,933
2018,447,668
2018,949,436
2018,699,559
2018,607,566
2018,236,921
2018,642,620
2018,612,608
2018,626,616
2018,685,706
2018,714,747
2018,535,656
2018,747,698
2018,742,773
2018,851,655
2018,893,672
2018,887,716
2018,920,876
2018,878,888
2018,840,882
2018,881,886
2018,189,826
2018,542,404
2018,367,618
2018,367,610
2018,481,527
2018,568,604
2018,280,707
2018,377,582
2018,328,730
2018,348,699
2018,91,535
2018,345,359
2018,336,420
2018,641,597
2018,606,565
2018,642,593
2018,411,378
2018,447,459
2018,522,773
2018,856,125
2018,606,568
2018,624,388
2018,395,627
2018,499,437
2018,574,571
2018,121,896
2018,104,842
2018,498,467
2018,801,229
2018,293,56
2018,561,508
2018,140,862
2018,826,550
2018,819,97
2018,879,173
2018,782,118
2018,369,782
2018,346,809
2018,955,420
2018,962,500
2018,786,270
2018,818,243
2018,579,579
2018,685,445
2018,590,440
2018,571,430
2018,893,288
2018,530,840
2018,714,216
2018,689,558
2018,846,379
2018,852,385
2018,825,582
2018,795,444
2018,543,478
2018,609,593
2018,605,563
2018,533,568
2018,719,232
2018,802,409
2018,720,189
2018,564,74
2018,550,512
2018,489,429
2018,422,851
2018,415,647
2018,435,666
2018,906,187
2018,119,825
2018,63,746
2018,543,958
2018,422,948
2018,546,954
2018,134,799
2018,941,243
2018,925,250
2018,801,266
2018,826,330
2018,744,376
2018,873,118
2018,610,633
2018,594,707
2018,422,404
2018,953,273
2018,936,247
2018,198,844
2018,792,143
2018,534,546
2018,597,549
2018,790,85
2018,894,249
2018,841,216
2018,628,290
2018,106,691
2018,902,590
2018,905,598
2018,508,851
2018,507,353
2018,616,299
2018,264,946
2018,193,871
2018,619,649
2018,867,220
2018,450,923
2018,479,253
2018,416,501
2018,149,515
2018,253,654
2018,77,605
2018,402,640
2018,284,696
2018,410,910
2018,614,61
2018,194,815
2018,697,221
2018,695,197
2018,288,335
2018,455,469
2018,963,415
2018,605,450
2018,630,582
2018,514,916
2018,689,489
2018,632,629
2018,736,729
2018,697,718
2018,554,747
2018,328,510
2018,390,528
2018,390,504
2018,936,278
2018,300,626
2018,215,530
2018,945,514
2018,926,512
2018,557,574
2018,636,779
2018,232,804
2018,282,847
2018,286,913
2018,305,790
2018,106,813
2018,938,223
2018,899,420
2018,533,504
2018,526,500
2018,308,633
2018,273,640
2018,599,312
2018,628,258
2018,638,241
2018,666,230
2018,862,193
2018,621,413
2018,604,408
2018,566,358
2018,548,353
2018,551,348
2018,581,426
2018,768,287
2018,306,936
2018,224,913
2018,406,568
2018,277,946
2018,485,562
2018,762,222
2018,561,526
2018,558,582
2018,473,506
2018,543,497
2018,328,708
2018,175,673
2018,230,708
2018,581,542
2018,250,950
2018,631,583
2018,160,638
2018,160,811
2018,761,399
2018,671,472
2018,772,473
2018,315,952
2018,93,866
2018,169,688
2018,121,670
2018,169,604
2018,297,636
2018,444,658
2018,487,657
2018,283,627
2018,298,666
2018,370,715
2018,63,506
2018,416,740
2018,579,524
2018,83,518
2018,803,188
2018,90,662
2018,438,634
2018,250,778
2018,120,739
2018,121,860
2018,194,764
2018,311,802
2018,301,798
2018,393,773
2018,311,655
2018,325,741
2018,900,240
2018,960,310
2018,857,211
2018,915,164
2018,210,748
2018,268,707
2018,389,741
2018,394,623
2018,569,140
2018,404,65
2018,502,779
2018,663,631
2018,673,653
2018,765,328
2018,806,261
2018,806,264
2018,808,95
2018,562,64
2018,930,318
2018,73,647
2018,307,266
2018,629,671
2018,612,527
2018,619,406
2018,496,552
2018,619,668
2018,212,923
2018,429,781
2018,575,667
2018,526,528
2018,485,767
2018,602,683
2018,925,318
2018,934,256
2018,633,495
2018,609,556
2018,241,723
2018,111,869
2018,117,662
2018,86,615
2018,69,611
2018,83,548
2018,520,523
2018,525,519
2018,695,699
2018,542,562
2018,194,902
2018,536,720
2018,598,670
2018,942,460
2018,887,731
2018,924,745
2018,899,657
2018,442,626
2018,532,597
2018,784,432
2018,664,488
2018,678,434
2018,878,170
2018,815,142
2018,825,191
2018,169,879
2018,186,886
2018,659,673
2018,585,586
2018,362,599
2018,354,720
