x,y
2017,148,826
2017,470,474
2017,262,730
2017,781,121
2017,113,790
2017,101,836
2017,829,110
2017,764,77
2017,784,129
2017,873,152
2017,895,147
2017,203,796
2017,89,807
2017,557,370
2017,103,712
2017,823,107
2017,453,488
2017,462,452
2017,890,159
2017,598,69
2017,598,378
2017,551,336
2017,584,365
2017,573,240
2017,262,673
2017,66,739
2017,77,707
2017,647,489
2017,189,519
2017,208,935
2017,497,489
2017,440,564
2017,706,82
2017,704,62
2017,189,889
2017,546,78
2017,586,116
2017,143,842
2017,797,382
2017,564,514
2017,316,542
2017,480,364
2017,550,462
2017,434,471
2017,56,723
2017,400,751
2017,472,423
2017,57,596
2017,56,714
2017,719,382
2017,709,367
2017,817,118
2017,558,156
2017,698,85
2017,907,156
2017,717,88
2017,297,960
2017,916,367
2017,71,753
2017,810,77
2017,742,67
2017,496,606
2017,602,541
2017,565,345
2017,543,436
2017,593,231
2017,420,479
2017,641,59
2017,134,791
2017,70,723
2017,444,461
2017,93,729
2017,620,276
2017,589,325
2017,376,418
2017,137,885
2017,532,535
2017,948,251
2017,212,530
2017,68,699
2017,485,328
2017,191,850
2017,430,421
2017,706,59
2017,820,88
2017,770,97
2017,902,147
2017,107,878
2017,99,852
2017,517,336
2017,421,470
2017,538,563
2017,767,399
2017,324,735
2017,799,162
2017,753,74
2017,408,420
2017,607,287
2017,67,729
2017,63,737
2017,63,738
2017,81,744
2017,317,518
2017,770,353
2017,105,752
2017,817,199
2017,848,188
2017,753,135
2017,474,284
2017,322,794
2017,427,698
2017,490,761
2017,261,702
2017,268,694
2017,257,700
2017,52,667
2017,722,96
2017,424,473
2017,524,260
2017,843,151
2017,880,116
2017,409,755
2017,321,849
2017,67,733
2017,787,87
2017,403,569
2017,481,505
2017,905,198
2017,53,709
2017,94,566
2017,775,73
2017,804,222
2017,738,65
2017,58,686
2017,123,812
2017,460,883
2017,676,506
2017,526,477
2017,54,713
2017,476,468
2017,472,487
2017,768,92
2017,668,61
2017,852,155
2017,139,870
2017,738,60
2017,753,225
2017,928,200
2017,715,58
2017,362,738
2017,740,235
2017,721,235
2017,725,240
2017,697,161
2017,388,254
2017,91,725
2017,516,563
2017,421,633
2017,235,880
2017,885,183
2017,750,64
2017,265,936
2017,868,211
2017,686,285
2017,782,428
2017,750,341
2017,731,135
2017,698,338
2017,110,713
2017,593,286
2017,422,449
2017,494,508
2017,421,564
2017,221,938
2017,726,98
2017,828,146
2017,923,220
2017,942,245
2017,935,225
2017,554,496
2017,309,844
2017,262,872
2017,806,73
2017,873,116
2017,224,734
2017,791,392
2017,314,620
2017,910,265
2017,698,178
2017,113,810
2017,60,744
2017,81,781
2017,721,163
2017,128,812
2017,82,694
2017,333,573
2017,134,901
2017,155,682
2017,371,865
2017,341,630
2017,709,77
2017,680,612
2017,791,75
2017,518,198
2017,536,402
2017,169,465
2017,266,676
2017,349,627
2017,752,83
2017,801,81
2017,210,738
2017,204,759
2017,912,156
2017,866,129
2017,629,435
2017,420,450
2017,440,667
2017,459,495
2017,237,952
2017,357,953
2017,353,335
2017,691,381
2017,780,215
2017,373,425
2017,883,236
2017,899,144
2017,688,54
2017,929,192
2017,854,97
2017,673,165
2017,764,327
2017,690,175
2017,689,388
2017,912,188
2017,488,55
2017,66,694
2017,618,498
2017,74,783
2017,814,100
2017,328,488
2017,778,95
2017,711,172
2017,736,60
2017,793,225
2017,458,507
2017,830,207
2017,656,364
2017,191,472
2017,791,127
2017,723,149
2017,535,90
2017,243,780
2017,199,876
2017,87,770
2017,761,85
2017,702,58
2017,695,69
2017,747,99
2017,165,863
2017,710,59
2017,198,848
2017,439,466
2017,444,471
2017,706,77
2017,167,901
2017,790,131
2017,749,131
2017,757,252
2017,691,69
2017,733,63
2017,729,61
2017,694,61
2017,404,962
2017,530,70
2017,844,344
2017,541,550
2017,832,119
2017,963,486
2017,313,676
2017,168,557
2017,714,60
2017,581,60
2017,716,59
2017,800,259
2017,847,101
2017,860,104
2017,827,187
2017,640,366
2017,532,450
2017,88,791
2017,952,280
2017,757,252
2017,805,132
2017,725,116
2017,507,576
2017,449,544
2017,187,841
2017,193,529
2017,568,335
2017,902,267
2017,217,937
2017,180,500
2017,180,339
2017,255,773
2017,162,799
2017,468,449
2017,236,886
2017,925,246
2017,388,775
2017,91,732
2017,107,758
2017,116,683
2017,82,722
2017,706,80
2017,800,193
2017,445,471
2017,552,511
2017,701,94
2017,692,92
2017,400,779
2017,825,99
2017,66,777
2017,928,209
2017,717,239
2017,177,517
2017,478,357
2017,187,824
2017,101,673
2017,512,343
2017,197,892
2017,663,415
2017,636,489
2017,610,504
2017,607,378
2017,82,772
2017,754,112
2017,190,688
2017,706,210
2017,758,111
2017,106,749
2017,464,510
2017,448,530
2017,257,675
2017,144,810
2017,102,720
2017,327,579
2017,405,771
2017,778,72
2017,778,289
2017,806,172
2017,316,456
2017,112,782
2017,112,793
2017,69,701
2017,882,227
2017,806,80
2017,491,464
2017,851,106
2017,956,493
2017,669,362
2017,226,770
2017,444,330
2017,155,635
2017,719,159
2017,920,244
2017,470,424
2017,567,436
2017,52,705
2017,103,761
2017,645,185
2017,107,809
2017,481,503
2017,124,779
2017,56,733
2017,93,815
2017,220,913
2017,143,866
2017,690,55
2017,74,773
2017,837,87
2017,824,129
2017,335,697
2017,511,766
2017,541,692
2017,788,100
2017,787,71
2017,809,106
2017,766,125
2017,410,435
2017,86,766
2017,550,534
2017,813,81
2017,711,55
2017,771,66
2017,858,103
2017,724,80
2017,426,551
2017,633,81
2017,658,74
2017,819,83
2017,94,647
2017,186,936
2017,359,955
2017,376,345
2017,555,221
2017,910,478
2017,472,480
2017,63,753
2017,101,660
2017,749,63
2017,435,481
2017,411,436
2017,333,837
2017,227,901
2017,217,903
2017,526,61
2017,621,165
2017,813,88
2017,810,151
2017,579,68
2017,732,63
2017,468,936
2017,77,754
2017,855,203
2017,60,692
2017,576,362
2017,487,428
2017,491,52
2017,241,912
2017,537,577
2017,665,380
2017,328,436
2017,182,891
2017,757,62
2017,236,476
2017,105,475
2017,119,509
2017,455,73
2017,774,123
2017,426,449
2017,142,908
2017,397,376
2017,388,440
2017,599,384
2017,370,416
2017,372,433
2017,758,368
2017,734,342
2017,516,349
2017,225,915
2017,446,576
2017,285,822
2017,65,738
2017,93,800
2017,576,78
2017,514,690
2017,606,313
2017,448,477
2017,725,62
2017,805,469
2017,719,387
2017,138,826
2017,122,664
2017,57,672
2017,313,422
2017,661,407
2017,726,177
2017,120,725
2017,499,622
2017,450,497
2017,961,354
2017,903,364
2017,950,331
2017,190,535
2017,464,496
2017,441,556
2017,134,839
2017,414,474
2017,498,427
2017,696,67
2017,564,55
2017,311,798
2017,432,414
2017,216,886
2017,223,905
2017,335,942
2017,535,558
2017,347,539
2017,289,836
2017,196,904
2017,581,370
2017,446,422
2017,532,351
2017,335,319
2017,798,502
2017,569,688
2017,291,774
2017,457,471
2017,159,910
2017,80,721
2017,348,317
2017,267,912
2017,473,459
2017,564,526
2017,528,503
2017,460,456
2017,53,731
2017,484,558
2017,458,472
2017,427,613
2017,837,95
2017,494,520
2017,601,389
2017,391,648
2017,489,465
2017,600,414
2017,694,67
2017,831,199
2017,887,122
2017,785,86
2017,255,871
2017,143,859
2017,941,429
2017,74,698
2017,929,229
2017,72,662
2017,401,400
2017,492,352
2017,91,775
2017,296,797
2017,257,869
2017,876,179
2017,845,101
2017,60,699
2017,62,688
2017,955,642
2017,818,618
2017,738,142
2017,89,595
2017,768,73
2017,424,448
2017,104,687
2017,204,862
2017,53,694
2017,920,176
2017,918,192
2017,395,500
2017,249,698
2017,378,394
2017,638,431
2017,570,514
2017,189,835
2017,391,428
2017,631,580
2017,114,508
2017,803,203
2017,872,122
2017,56,708
2017,523,656
2017,489,658
2017,62,754
2017,835,83
2017,570,472
2017,891,143
2017,465,376
2017,99,715
2017,852,124
2017,625,601
2017,337,602
2017,198,893
2017,689,564
2017,109,449
2017,479,500
2017,723,92
2017,730,129
2017,345,648
2017,289,628
2017,305,918
2017,281,799
2017,879,211
2017,557,93
2017,444,434
2017,131,804
2017,775,69
2017,799,306
2017,861,455
2017,745,75
2017,818,182
2017,106,718
2017,884,134
2017,891,134
2017,842,154
2017,766,81
2017,101,760
2017,515,473
2017,530,359
2017,349,643
2017,665,265
2017,284,782
2017,244,699
2017,71,767
2017,558,520
2017,226,952
2017,195,902
2017,117,724
2017,55,701
2017,256,716
2017,459,435
2017,760,281
2017,434,465
2017,461,544
2017,829,137
2017,756,65
2017,872,166
2017,102,749
2017,187,776
2017,376,788
2017,229,569
2017,213,569
2017,424,556
2017,518,515
2017,87,730
2017,911,285
2017,299,850
2017,711,378
2017,309,844
2017,910,243
2017,381,384
2017,629,242
2017,662,611
2017,225,774
2017,207,791
2017,421,723
2017,822,144
2017,857,92
2017,168,611
2017,56,706
2017,80,813
2017,71,782
2017,934,368
2017,741,74
2017,411,434
2017,61,620
2017,102,725
2017,401,447
2017,410,429
2017,283,704
2017,398,610
2017,414,738
2017,386,769
2017,231,793
2017,266,502
2017,466,582
2017,827,181
2017,782,132
2017,75,700
2017,780,98
2017,867,122
2017,706,78
2017,54,685
2017,112,747
2017,436,453
2017,162,809
2017,57,735
2017,334,742
2017,731,67
2017,545,497
2017,505,397
2017,244,932
2017,78,691
2017,277,949
2017,78,661
2017,74,790
2017,506,754
2017,628,57
2017,401,697
2017,117,509
2017,225,917
2017,807,111
2017,948,374
2017,791,383
2017,106,807
2017,390,435
2017,387,436
2017,740,354
2017,755,64
2017,380,440
2017,89,753
2017,264,952
2017,385,362
2017,55,614
2017,596,341
2017,549,591
2017,673,276
2017,717,196
2017,707,185
2017,572,248
2017,895,145
2017,819,132
2017,761,82
2017,179,840
2017,207,910
2017,64,749
2017,576,381
2017,58,692
2017,530,490
2017,59,771
2017,709,163
2017,936,439
2017,484,445
2017,666,303
2017,229,889
2017,238,893
2017,755,231
2017,723,98
2017,70,733
2017,53,689
2017,828,80
2017,905,272
2017,92,611
2017,78,736
2017,440,819
2017,702,560
2017,786,115
2017,848,208
2017,135,809
2017,77,706
2017,607,549
2017,701,56
2017,86,746
2017,580,459
2017,53,723
2017,922,199
2017,942,256
2017,684,57
2017,663,223
2017,169,872
2017,557,386
2017,590,375
2017,887,126
2017,720,556
2017,55,741
2017,273,782
2017,475,455
2017,199,800
2017,75,718
2017,69,515
2017,621,57
2017,454,54
2017,711,534
2017,964,386
2017,522,279
2017,432,460
2017,762,81
2017,881,213
2017,119,885
2017,132,857
2017,738,365
2017,402,593
2017,586,912
2017,414,454
2017,57,697
2017,580,371
2017,282,488
2017,322,485
2017,662,289
2017,525,488
2017,529,500
2017,949,261
2017,368,925
2017,900,335
2017,925,219
2017,554,64
2017,121,749
2017,68,729
2017,695,56
2017,66,802
2017,811,233
2017,952,560
2017,427,450
2017,734,158
2017,652,55
2017,436,462
2017,250,882
2017,821,95
2017,482,469
2017,400,424
2017,511,589
2017,467,482
2017,61,732
2017,256,879
2017,305,921
2017,271,876
2017,764,128
2017,868,211
2017,414,428
2017,124,757
2017,669,360
2017,593,365
2017,499,453
2017,85,862
2017,867,339
2017,730,72
2017,57,725
2017,513,533
2017,747,104
2017,427,459
2017,585,327
2017,531,511
2017,306,909
2017,229,900
2017,440,455
2017,677,78
2017,690,395
2017,406,459
2017,458,456
2017,606,55
2017,585,371
2017,771,401
2017,809,638
2017,419,729
2017,325,596
2017,736,109
2017,913,380
2017,301,483
2017,385,442
2017,448,519
2017,300,636
2017,621,371
2017,587,350
2017,182,576
2017,266,534
2017,529,337
2017,150,831
2017,192,645
2017,632,58
2017,402,454
2017,412,748
2017,492,271
2017,421,610
2017,80,741
2017,149,807
2017,293,806
2017,385,403
2017,608,448
2017,873,181
2017,885,129
2017,675,66
2017,427,420
2017,515,496
2017,702,112
2017,772,101
2017,655,95
2017,627,383
2017,509,337
2017,523,454
2017,507,836
2017,182,806
2017,569,411
2017,107,747
2017,58,734
2017,790,139
2017,646,109
2017,819,253
2017,443,439
2017,786,241
2017,781,321
2017,315,522
2017,844,403
2017,763,110
2017,246,888
2017,75,747
2017,344,575
2017,779,388
2017,756,388
2017,753,318
2017,451,427
2017,790,106
2017,731,96
2017,932,247
2017,713,352
2017,706,323
2017,85,769
2017,124,767
2017,531,65
2017,718,58
2017,818,138
2017,522,513
2017,221,927
2017,801,78
2017,705,76
2017,658,117
2017,656,175
2017,875,373
