x,y
2014,518,724
2014,462,665
2014,515,618
2014,545,661
2014,648,586
2014,919,763
2014,885,713
2014,888,645
2014,581,659
2014,661,551
2014,428,653
2014,594,643
2014,753,742
2014,855,857
2014,728,775
2014,827,811
2014,851,774
2014,877,841
2014,845,858
2014,806,745
2014,933,909
2014,857,835
2014,880,865
2014,852,865
2014,414,550
2014,321,530
2014,336,578
2014,295,499
2014,698,950
2014,849,720
2014,845,737
2014,865,712
2014,870,755
2014,850,741
2014,681,661
2014,633,694
2014,694,777
2014,300,659
2014,290,675
2014,331,311
2014,377,326
2014,351,329
2014,506,456
2014,302,37
2014,367,41
2014,340,56
