x,y
2017,937,252
2017,955,287
2017,614,568
2017,245,930
2017,535,540
2017,192,913
2017,271,929
2017,747,100
2017,317,942
2017,635,583
2017,855,164
2017,940,257
2017,816,85
2017,389,767
2017,399,358
2017,469,512
2017,124,781
2017,946,221
2017,601,608
2017,283,910
2017,765,125
2017,606,595
2017,658,420
2017,583,431
2017,606,622
2017,943,283
2017,288,957
2017,421,616
2017,900,186
2017,420,859
2017,903,344
2017,963,334
2017,304,941
2017,481,500
2017,830,89
2017,951,541
2017,316,919
2017,887,226
2017,862,202
2017,914,191
2017,918,278
2017,852,107
2017,646,57
2017,589,264
2017,164,862
2017,557,471
2017,653,599
2017,125,818
2017,107,847
2017,220,792
2017,568,522
2017,305,914
2017,929,222
2017,240,884
2017,932,200
2017,887,179
2017,468,609
2017,213,932
2017,425,553
2017,464,607
2017,506,697
2017,516,662
2017,198,883
2017,296,958
2017,276,950
2017,535,521
2017,296,936
2017,961,302
2017,241,948
2017,258,730
2017,111,849
2017,431,600
2017,493,628
2017,273,956
2017,938,225
2017,569,555
2017,268,956
2017,885,347
2017,564,596
2017,382,849
2017,376,854
2017,931,251
2017,624,573
2017,916,224
2017,323,944
2017,482,350
2017,267,940
2017,241,628
2017,573,575
2017,369,722
2017,283,903
2017,69,735
2017,526,411
2017,569,378
2017,652,429
2017,513,961
2017,585,569
2017,933,257
2017,895,169
2017,630,509
2017,263,949
2017,159,892
2017,95,865
2017,946,255
2017,263,922
2017,207,805
2017,276,947
2017,618,492
2017,717,190
2017,589,554
2017,676,284
2017,295,958
2017,950,582
2017,946,541
2017,812,140
2017,305,956
2017,948,384
2017,924,368
2017,510,520
2017,450,585
2017,126,852
2017,164,894
2017,603,599
2017,586,575
2017,549,594
2017,758,392
2017,455,952
2017,853,351
2017,587,255
2017,958,318
2017,608,604
2017,636,584
2017,107,803
2017,803,111
2017,817,104
2017,963,426
2017,514,545
2017,538,509
2017,217,529
2017,174,924
2017,152,855
2017,287,855
2017,955,302
2017,236,906
2017,304,844
2017,914,279
2017,950,252
2017,544,436
2017,551,569
2017,299,668
2017,224,768
2017,285,850
2017,292,958
2017,580,454
2017,918,243
2017,432,647
2017,256,934
2017,556,583
2017,560,466
2017,601,726
2017,483,902
2017,601,558
2017,887,225
2017,924,185
2017,198,684
2017,831,194
2017,880,193
2017,217,739
2017,223,809
2017,181,921
2017,545,458
2017,558,521
2017,484,487
2017,867,104
2017,943,240
2017,268,953
2017,948,425
2017,905,396
2017,310,952
2017,364,935
2017,203,823
2017,594,541
2017,523,501
2017,695,458
2017,323,509
2017,243,937
2017,796,138
2017,818,190
2017,675,162
2017,862,187
2017,944,267
2017,926,225
2017,615,619
2017,612,605
2017,115,767
2017,629,589
2017,681,292
2017,715,331
2017,841,90
2017,503,846
2017,628,605
2017,237,943
2017,638,230
2017,603,634
2017,219,881
2017,583,568
2017,611,626
2017,725,107
2017,666,391
2017,653,427
2017,255,927
2017,794,137
2017,143,829
2017,914,236
2017,561,539
2017,80,812
2017,587,546
2017,476,502
2017,579,567
2017,601,524
2017,631,221
2017,928,193
2017,142,797
2017,268,926
2017,888,135
2017,304,953
2017,270,949
2017,960,303
2017,808,266
2017,808,286
2017,738,226
2017,221,909
2017,138,863
2017,698,327
2017,754,370
2017,954,294
2017,124,659
2017,330,404
2017,810,529
2017,281,888
2017,165,798
2017,713,168
2017,389,627
2017,135,807
2017,942,261
2017,813,628
2017,280,960
2017,524,658
2017,892,219
2017,284,813
2017,884,225
2017,780,451
2017,768,397
2017,770,383
2017,932,322
2017,122,797
2017,924,263
2017,944,232
2017,855,210
2017,955,433
2017,829,134
2017,636,384
2017,660,654
2017,603,620
2017,886,243
2017,555,569
2017,652,656
2017,691,584
