x,y
2016,328,262
2016,90,161
2016,63,114
2016,532,458
2016,551,352
2016,338,395
2016,567,587
2016,447,319
2016,786,683
2016,683,619
2016,800,310
2016,429,610
2016,569,385
2016,543,460
2016,478,302
2016,371,122
2016,594,620
2016,701,653
2016,110,425
2016,93,362
2016,98,342
2016,160,168
2016,466,640
2016,484,606
2016,549,539
2016,570,458
2016,594,727
2016,432,961
2016,755,132
2016,910,278
2016,810,478
2016,504,642
2016,186,107
2016,115,140
2016,48,40
2016,667,302
2016,692,303
2016,847,341
2016,418,401
2016,425,407
2016,404,469
2016,276,500
2016,587,387
2016,380,115
2016,306,37
2016,299,62
2016,295,41
2016,176,85
2016,167,118
2016,774,743
2016,351,650
2016,402,691
2016,367,773
2016,417,649
2016,720,775
2016,691,659
2016,752,692
2016,293,331
2016,534,394
2016,159,141
2016,421,660
2016,435,643
2016,400,638
2016,487,449
2016,460,555
2016,714,299
2016,196,533
2016,496,321
2016,376,409
2016,324,240
2016,360,54
2016,164,50
2016,128,122
2016,129,78
2016,132,78
2016,369,953
2016,242,756
2016,217,752
2016,458,178
2016,621,126
2016,491,72
2016,293,672
2016,239,701
2016,251,631
2016,180,564
2016,70,399
2016,593,540
2016,267,661
2016,248,603
2016,219,778
2016,621,105
2016,558,99
2016,405,353
2016,536,231
2016,398,722
2016,178,212
2016,645,392
2016,686,901
2016,243,747
2016,330,811
2016,637,392
2016,844,891
2016,838,883
2016,370,382
2016,295,495
2016,285,491
2016,456,527
2016,447,391
2016,293,351
2016,210,255
2016,341,179
2016,322,500
2016,328,467
2016,217,557
2016,539,367
2016,440,423
2016,334,337
2016,319,375
2016,120,508
2016,247,48
2016,218,76
2016,173,81
2016,95,54
2016,166,62
2016,64,51
2016,245,96
2016,233,544
2016,180,316
2016,93,323
2016,45,194
2016,103,321
2016,154,865
2016,257,914
2016,151,655
2016,529,713
2016,446,665
2016,415,732
2016,596,734
2016,352,958
2016,160,227
2016,79,134
2016,50,66
2016,58,106
2016,756,280
2016,550,429
2016,526,445
2016,464,579
2016,296,643
2016,718,906
2016,637,889
2016,327,491
2016,570,605
2016,307,582
2016,333,725
2016,452,591
2016,108,343
2016,100,208
2016,101,145
2016,138,114
2016,587,366
2016,295,670
2016,385,620
2016,328,668
2016,542,811
2016,424,704
2016,707,391
2016,727,385
2016,768,874
2016,650,834
2016,495,863
2016,273,913
2016,878,958
2016,947,384
2016,66,677
2016,454,434
2016,635,956
2016,440,559
2016,230,689
2016,397,691
2016,656,898
2016,329,450
2016,330,456
2016,82,264
2016,136,269
2016,160,222
2016,164,139
2016,867,824
2016,647,285
2016,441,937
2016,205,770
2016,404,854
2016,390,846
2016,424,713
2016,786,487
2016,230,248
2016,232,246
2016,208,256
2016,130,216
2016,437,453
2016,742,349
2016,766,379
2016,737,378
2016,683,566
2016,522,749
2016,202,787
2016,231,492
2016,241,537
2016,229,612
2016,179,515
2016,456,586
2016,365,796
2016,189,254
2016,860,158
2016,369,601
2016,601,562
2016,674,496
2016,276,262
2016,57,490
2016,75,506
2016,111,394
2016,58,344
2016,133,373
2016,540,962
2016,721,750
2016,740,713
2016,320,353
2016,311,409
2016,119,55
2016,64,75
2016,463,961
2016,568,921
2016,365,653
2016,346,84
2016,338,79
2016,343,52
2016,248,136
2016,557,444
2016,357,735
2016,345,716
2016,608,528
2016,603,535
2016,722,886
2016,733,760
2016,573,576
2016,324,476
2016,345,310
2016,416,582
2016,360,595
2016,231,420
2016,342,201
2016,422,134
2016,404,168
2016,339,202
2016,462,212
2016,367,601
2016,405,597
2016,322,554
2016,303,688
2016,522,328
2016,594,324
2016,186,562
2016,181,477
2016,98,492
2016,185,427
2016,206,656
2016,183,695
2016,326,330
2016,116,196
2016,230,97
2016,136,92
2016,243,223
2016,356,695
2016,392,583
2016,462,515
2016,452,507
2016,754,600
2016,115,255
2016,255,43
2016,335,664
2016,416,582
2016,417,332
2016,343,346
2016,195,216
2016,252,109
2016,231,148
2016,360,140
2016,129,102
2016,484,366
2016,523,322
2016,321,372
2016,336,302
2016,226,286
2016,264,133
2016,251,180
2016,176,103
2016,531,947
2016,477,920
2016,319,925
2016,155,885
2016,459,538
2016,534,573
2016,335,664
2016,297,666
2016,333,354
2016,363,384
2016,242,432
2016,372,652
2016,349,588
2016,329,610
2016,248,623
2016,363,713
2016,322,726
2016,177,928
2016,79,473
2016,104,470
2016,182,233
2016,210,172
2016,226,130
2016,951,884
2016,873,855
2016,644,483
2016,303,648
2016,582,591
2016,626,607
2016,686,586
2016,681,463
2016,224,289
2016,235,276
2016,248,272
2016,421,248
2016,108,175
2016,224,154
2016,272,146
2016,146,156
2016,123,143
2016,393,420
2016,486,520
2016,256,744
2016,206,768
2016,467,442
2016,587,353
2016,914,237
2016,187,774
2016,229,199
2016,122,181
2016,153,131
2016,495,527
2016,67,183
2016,138,119
2016,178,303
2016,223,705
2016,221,553
2016,74,408
2016,39,60
2016,673,942
2016,555,565
2016,51,290
2016,63,252
2016,50,295
2016,107,331
2016,463,589
2016,327,692
2016,303,938
2016,106,234
2016,259,112
2016,257,53
2016,326,64
2016,162,135
2016,423,394
2016,380,419
2016,365,333
2016,678,360
2016,677,223
2016,656,273
2016,454,543
2016,444,493
2016,476,562
2016,639,128
2016,349,92
2016,342,95
2016,283,52
2016,288,74
2016,61,109
2016,237,278
2016,214,237
2016,240,249
2016,147,307
2016,104,54
2016,324,616
2016,252,557
2016,317,717
2016,354,591
2016,329,513
2016,450,519
2016,285,700
2016,267,717
2016,221,718
2016,251,668
2016,170,512
2016,420,100
2016,403,77
2016,354,155
2016,50,66
2016,51,40
2016,578,556
2016,569,576
2016,619,509
2016,634,668
2016,442,683
2016,472,61
2016,434,51
2016,329,106
2016,50,259
2016,265,652
2016,589,585
2016,603,634
2016,679,622
2016,109,315
2016,214,726
2016,832,866
2016,857,863
2016,828,919
2016,893,933
2016,877,881
2016,826,924
2016,332,617
2016,576,584
2016,959,961
2016,878,893
2016,927,859
2016,587,359
2016,592,364
2016,322,613
2016,413,589
2016,406,574
2016,498,681
2016,369,413
2016,56,44
2016,133,126
2016,183,175
2016,534,841
2016,832,876
2016,356,146
2016,257,632
2016,301,666
2016,186,521
2016,510,356
2016,81,709
2016,690,369
2016,601,581
2016,388,642
2016,560,477
2016,258,199
2016,419,298
2016,158,118
2016,162,517
2016,188,437
2016,227,616
2016,240,715
2016,699,170
2016,810,174
2016,641,57
2016,329,279
2016,205,263
2016,303,118
2016,283,73
2016,282,176
2016,381,103
2016,26,56
2016,137,50
2016,325,676
2016,436,641
2016,333,605
2016,362,514
2016,269,502
2016,345,136
2016,327,498
2016,332,445
2016,322,465
2016,193,178
2016,126,129
2016,134,93
2016,318,720
2016,612,562
2016,632,582
2016,611,600
2016,619,667
2016,636,665
2016,447,420
2016,423,680
2016,500,603
2016,581,426
2016,592,453
2016,591,433
2016,484,550
2016,449,543
2016,355,534
2016,510,479
2016,405,353
2016,343,409
2016,595,609
2016,718,750
2016,329,667
2016,334,530
2016,329,411
2016,323,452
2016,384,412
2016,199,92
2016,255,105
2016,164,123
2016,154,90
2016,95,139
2016,194,909
2016,208,806
2016,823,811
2016,850,817
2016,785,818
2016,833,773
2016,740,756
2016,545,964
2016,317,697
2016,760,525
2016,687,937
2016,688,927
2016,753,953
2016,41,267
2016,58,245
2016,198,174
2016,957,307
2016,936,559
2016,280,886
2016,76,391
2016,940,218
2016,396,94
2016,620,55
2016,176,164
2016,148,42
2016,132,142
2016,155,112
2016,125,169
2016,133,43
2016,102,66
2016,531,571
2016,401,364
2016,244,269
2016,278,202
2016,61,538
2016,382,643
2016,388,576
2016,328,342
2016,289,349
2016,134,98
2016,334,724
2016,319,612
2016,591,85
2016,635,115
2016,540,106
2016,535,663
2016,496,658
2016,543,667
2016,550,696
2016,442,602
2016,307,685
2016,234,568
2016,296,403
2016,59,29
2016,67,28
2016,47,33
2016,565,460
2016,435,487
2016,430,472
2016,502,477
2016,260,153
2016,174,62
2016,448,925
2016,184,62
2016,115,81
2016,174,48
2016,125,58
2016,65,93
2016,48,88
2016,87,50
2016,307,477
2016,465,621
2016,676,473
2016,314,521
2016,348,650
2016,314,530
2016,350,584
2016,360,727
2016,747,136
2016,670,106
2016,618,272
2016,491,220
2016,60,453
2016,317,511
2016,47,256
2016,175,221
2016,166,118
2016,493,544
2016,334,419
2016,192,918
2016,177,872
2016,353,722
2016,489,319
2016,472,208
2016,615,567
2016,52,420
2016,453,645
2016,512,398
2016,287,694
2016,65,321
2016,101,270
2016,119,772
2016,555,700
2016,63,677
2016,798,225
2016,330,509
2016,323,580
2016,372,590
2016,245,692
2016,243,637
2016,375,55
2016,890,754
2016,861,700
2016,752,924
2016,949,833
2016,332,695
2016,820,920
2016,748,947
2016,765,910
2016,782,388
2016,584,350
2016,446,526
2016,348,353
2016,283,311
2016,378,340
2016,171,111
2016,161,121
2016,164,71
2016,157,83
2016,482,908
2016,419,441
2016,557,563
2016,555,556
2016,506,499
2016,530,457
2016,368,630
2016,485,564
2016,157,510
2016,273,531
2016,492,336
2016,288,662
2016,286,96
2016,303,106
2016,236,127
2016,186,40
2016,927,570
2016,343,686
2016,524,522
2016,648,416
2016,857,881
2016,869,908
2016,694,467
2016,691,705
2016,719,881
2016,726,964
2016,701,954
2016,740,961
2016,364,715
2016,452,108
2016,349,640
2016,332,639
2016,337,597
2016,524,556
2016,950,718
2016,164,60
2016,470,266
2016,266,189
2016,94,170
2016,151,161
2016,441,633
2016,837,889
2016,653,764
2016,656,695
2016,741,789
2016,862,796
2016,428,152
2016,491,508
2016,496,626
2016,199,674
2016,168,655
2016,139,647
2016,58,661
2016,378,644
2016,408,430
2016,155,245
2016,135,201
2016,129,121
2016,130,85
2016,242,577
2016,354,689
2016,314,453
2016,120,295
2016,188,220
2016,131,188
2016,86,162
2016,343,783
2016,702,653
2016,607,553
2016,594,869
2016,614,411
2016,662,322
2016,569,515
2016,959,296
2016,633,231
2016,243,615
2016,251,638
2016,225,623
2016,126,245
2016,111,261
2016,89,169
2016,95,404
2016,362,339
2016,234,626
2016,243,599
2016,351,533
2016,367,731
2016,938,241
2016,949,672
2016,266,108
2016,186,41
2016,442,464
2016,546,543
2016,588,723
2016,231,605
2016,162,375
2016,114,314
2016,676,939
2016,692,888
2016,714,860
2016,884,885
2016,467,332
2016,498,234
2016,441,198
2016,431,328
2016,907,767
2016,848,842
2016,824,860
2016,480,456
2016,462,67
2016,425,589
2016,329,565
2016,308,103
2016,306,66
2016,348,64
2016,57,127
2016,87,42
2016,51,611
2016,63,569
2016,347,651
2016,194,320
2016,54,434
2016,180,121
2016,80,555
2016,713,744
2016,720,751
2016,674,379
2016,885,960
2016,333,569
2016,282,287
2016,849,381
2016,488,240
2016,574,164
2016,199,131
2016,118,75
2016,212,628
2016,235,530
2016,691,958
2016,315,702
2016,373,624
2016,437,593
2016,433,422
2016,309,684
2016,337,708
2016,435,758
2016,421,394
2016,260,247
2016,253,204
2016,270,68
2016,256,85
2016,109,41
2016,154,304
2016,95,379
2016,80,131
2016,88,86
2016,242,639
2016,327,495
2016,309,476
2016,434,457
2016,58,404
2016,55,287
2016,104,196
2016,174,152
2016,509,755
2016,390,783
2016,330,573
2016,403,586
2016,149,647
2016,316,323
2016,323,97
2016,849,443
2016,231,111
2016,131,38
2016,279,282
2016,324,183
2016,230,201
2016,40,139
2016,74,393
2016,56,238
2016,99,179
2016,286,141
2016,172,78
2016,792,514
2016,783,521
2016,810,496
2016,550,495
2016,760,671
2016,910,618
2016,564,247
2016,535,438
2016,566,503
2016,402,479
2016,266,716
2016,317,538
2016,347,662
2016,338,667
2016,314,546
2016,59,511
2016,81,217
2016,145,105
2016,395,634
2016,726,970
2016,814,206
2016,259,160
2016,186,162
2016,99,88
2016,565,141
2016,223,190
2016,283,180
2016,330,330
2016,197,130
2016,108,138
2016,105,145
2016,109,146
2016,94,140
2016,672,228
2016,362,333
2016,291,668
2016,549,469
2016,157,150
2016,785,768
2016,712,755
2016,641,787
2016,944,506
2016,713,715
2016,468,630
2016,892,671
2016,857,162
2016,522,157
2016,122,226
2016,99,180
2016,54,562
2016,893,518
2016,587,685
2016,593,560
2016,597,422
2016,466,471
2016,488,422
2016,441,429
2016,435,453
2016,423,454
2016,331,496
2016,483,611
2016,898,591
2016,924,950
2016,963,734
2016,702,369
2016,742,892
2016,585,826
2016,119,511
2016,868,796
2016,880,927
2016,941,803
2016,883,782
2016,829,801
2016,701,541
2016,686,695
2016,658,693
2016,730,704
2016,463,482
2016,463,480
2016,484,421
2016,456,435
2016,778,580
2016,774,290
2016,856,857
2016,952,674
2016,948,653
2016,882,658
2016,258,670
2016,324,562
2016,434,546
2016,278,781
2016,522,469
2016,460,541
2016,392,577
2016,430,558
2016,629,434
2016,617,434
2016,530,433
2016,158,93
2016,367,366
2016,196,189
2016,253,146
2016,208,107
2016,149,93
2016,154,79
2016,389,447
2016,376,402
2016,465,514
2016,430,407
2016,383,431
2016,477,467
2016,417,449
2016,703,731
2016,575,576
2016,569,574
2016,545,492
2016,318,653
2016,410,602
2016,342,724
2016,220,50
2016,199,53
2016,514,502
2016,371,63
2016,298,153
2016,98,154
2016,67,110
2016,93,622
2016,404,492
2016,187,415
2016,134,194
2016,177,272
2016,73,52
2016,244,220
2016,145,97
2016,613,929
2016,539,593
2016,687,587
2016,416,669
2016,469,688
2016,663,618
2016,350,76
2016,344,89
2016,376,55
2016,71,138
2016,104,82
2016,88,752
2016,564,374
2016,570,357
2016,667,383
2016,693,412
2016,525,397
2016,565,352
2016,47,586
2016,344,732
2016,276,152
2016,128,137
2016,115,179
2016,30,44
2016,78,832
2016,942,564
2016,943,534
2016,675,652
2016,412,448
2016,395,500
2016,159,497
2016,88,285
2016,565,101
2016,424,63
2016,196,618
2016,184,674
2016,222,554
2016,155,526
2016,230,571
2016,323,324
2016,321,114
2016,253,66
2016,219,52
2016,185,43
2016,473,783
2016,498,805
2016,411,645
2016,354,785
2016,302,828
2016,874,799
2016,736,74
2016,122,504
2016,222,466
2016,222,557
2016,62,493
2016,182,362
2016,179,343
2016,417,340
2016,31,56
2016,76,578
2016,67,550
2016,404,391
2016,310,659
2016,338,574
2016,344,368
2016,326,306
2016,441,410
2016,399,600
2016,390,618
2016,831,930
2016,415,701
2016,485,614
2016,573,412
2016,310,350
2016,360,582
2016,289,636
2016,321,621
2016,321,435
2016,419,257
2016,478,202
2016,416,164
2016,448,161
2016,495,213
2016,61,476
2016,367,851
2016,388,782
2016,316,846
2016,428,694
2016,106,785
2016,161,47
2016,127,166
2016,185,42
2016,929,570
2016,258,544
2016,389,632
2016,370,619
2016,407,59
2016,388,87
2016,330,47
2016,269,44
2016,492,547
2016,553,339
2016,542,550
2016,419,456
2016,666,379
2016,523,493
2016,563,578
2016,715,56
2016,516,398
2016,527,389
2016,481,454
2016,701,352
2016,650,388
2016,580,379
2016,553,504
2016,462,501
2016,418,434
2016,338,382
2016,253,242
2016,323,400
2016,325,363
2016,298,265
2016,207,128
2016,958,963
2016,464,591
2016,690,316
2016,236,593
2016,170,668
2016,325,550
2016,204,493
2016,216,233
2016,207,235
2016,327,433
2016,156,76
2016,775,113
2016,463,549
2016,933,651
2016,945,600
2016,957,589
2016,938,706
2016,898,559
2016,824,537
2016,722,687
2016,474,782
2016,211,613
2016,114,570
2016,183,251
2016,198,248
2016,268,260
2016,211,282
2016,619,431
2016,514,464
2016,615,570
2016,432,402
2016,501,597
2016,454,637
2016,464,476
2016,629,103
2016,600,54
2016,673,55
2016,377,72
2016,49,140
2016,39,99
2016,376,529
2016,269,319
2016,199,152
2016,148,75
2016,162,151
2016,946,801
2016,574,512
2016,962,698
2016,934,670
2016,839,344
2016,728,382
2016,909,178
2016,115,806
2016,115,393
2016,82,346
2016,296,692
2016,346,728
2016,263,644
2016,359,898
2016,173,86
2016,752,818
2016,651,667
2016,615,956
2016,549,906
2016,517,930
2016,395,583
2016,591,362
2016,732,237
2016,964,535
2016,338,714
2016,242,588
2016,315,642
2016,746,742
2016,747,699
2016,657,606
2016,780,964
2016,308,442
2016,329,450
2016,322,451
2016,243,146
2016,240,548
2016,249,575
2016,443,63
2016,190,245
2016,126,129
2016,122,86
2016,32,29
2016,652,606
2016,741,303
2016,699,328
2016,412,857
2016,345,742
2016,665,961
2016,575,947
2016,400,951
2016,398,936
2016,401,596
2016,710,598
2016,820,915
2016,886,836
2016,557,486
2016,591,431
2016,504,546
2016,477,598
2016,537,654
2016,706,754
2016,340,585
2016,289,818
2016,316,802
2016,868,863
2016,925,659
2016,343,690
2016,311,640
2016,887,656
2016,371,428
2016,341,385
2016,37,219
2016,92,251
2016,71,214
2016,125,213
2016,307,65
2016,677,369
2016,691,950
2016,966,964
2016,952,914
2016,448,423
2016,494,355
2016,171,379
2016,401,54
2016,436,60
2016,234,466
2016,305,507
2016,815,781
2016,709,746
2016,644,924
2016,461,902
2016,528,747
2016,675,909
2016,394,856
2016,526,470
2016,489,537
2016,477,442
2016,438,640
2016,487,622
2016,431,819
2016,901,742
2016,725,320
2016,101,79
2016,226,700
2016,187,710
2016,396,729
2016,517,811
2016,497,408
2016,297,302
2016,280,496
2016,400,953
2016,371,926
2016,326,917
2016,458,889
2016,583,856
2016,419,444
2016,385,394
2016,265,688
2016,234,471
2016,266,705
2016,365,610
2016,250,542
2016,120,674
2016,222,525
2016,224,796
2016,262,200
2016,315,54
2016,297,337
2016,257,293
2016,253,278
2016,170,99
2016,761,512
2016,399,765
2016,321,692
2016,311,673
2016,242,609
2016,408,505
2016,492,59
2016,287,345
2016,328,289
2016,284,262
2016,143,100
2016,631,608
2016,658,604
2016,623,572
2016,814,598
2016,820,501
2016,326,898
2016,401,599
2016,390,64
2016,170,439
2016,185,421
2016,188,455
2016,112,463
2016,48,348
2016,258,231
2016,232,195
2016,101,149
2016,951,538
2016,505,695
2016,466,644
2016,494,663
2016,412,609
2016,322,447
2016,202,368
2016,158,128
2016,78,783
2016,910,972
2016,758,296
2016,777,329
2016,799,355
2016,801,415
2016,688,342
2016,218,603
2016,222,628
2016,252,618
2016,248,607
2016,322,615
2016,190,196
2016,187,325
2016,87,183
2016,68,202
2016,453,582
2016,437,623
2016,438,628
2016,413,686
2016,277,640
2016,411,582
2016,808,809
2016,190,529
2016,444,460
2016,313,517
2016,280,344
2016,282,641
2016,295,563
2016,201,564
2016,349,605
2016,622,951
2016,665,926
2016,525,826
2016,503,803
2016,526,670
2016,464,655
2016,458,585
2016,500,543
2016,470,442
2016,505,460
2016,613,235
2016,147,810
2016,64,584
2016,50,603
2016,110,551
2016,55,73
2016,652,181
2016,964,463
2016,823,492
2016,807,507
2016,778,551
2016,753,578
2016,147,566
2016,213,560
2016,354,583
2016,310,493
2016,688,356
2016,449,419
2016,178,155
2016,337,600
2016,398,417
2016,749,474
2016,582,691
2016,434,305
2016,399,243
2016,305,77
2016,668,601
2016,645,595
2016,648,594
2016,635,590
2016,670,608
2016,741,676
2016,663,961
2016,618,939
2016,567,960
2016,583,895
2016,630,934
2016,897,331
2016,384,634
2016,956,377
2016,282,681
2016,328,610
2016,333,600
2016,641,612
2016,327,721
2016,687,590
2016,731,514
2016,912,444
2016,960,417
2016,948,434
2016,529,601
2016,623,624
2016,957,394
2016,925,317
2016,902,262
2016,947,273
2016,917,473
2016,519,521
2016,563,550
2016,571,589
2016,617,634
2016,350,607
2016,340,597
2016,354,624
2016,452,625
2016,371,767
2016,569,439
2016,561,495
2016,638,918
2016,727,868
2016,281,691
2016,324,687
2016,346,664
2016,327,572
2016,558,573
2016,498,264
2016,606,303
2016,573,362
2016,506,356
2016,510,348
2016,472,449
2016,73,129
2016,560,945
2016,282,898
2016,65,769
2016,897,625
2016,172,425
2016,215,232
2016,174,168
2016,222,279
2016,427,558
2016,796,284
2016,660,146
2016,669,57
2016,232,544
2016,678,628
2016,352,701
2016,179,680
2016,486,924
2016,308,823
2016,423,732
2016,470,734
2016,511,80
2016,99,378
2016,425,94
2016,386,53
2016,436,166
2016,556,731
2016,691,486
2016,627,403
2016,921,659
2016,842,905
2016,902,875
2016,846,911
2016,73,821
2016,95,752
2016,66,596
2016,49,590
2016,64,512
2016,851,782
2016,835,815
2016,647,609
2016,417,395
2016,309,263
2016,238,206
2016,276,275
2016,346,719
2016,482,290
2016,111,240
2016,285,122
2016,63,479
2016,48,220
2016,101,140
2016,111,59
2016,248,707
2016,395,416
2016,417,406
2016,370,415
2016,416,403
2016,322,496
2016,354,714
2016,508,82
2016,555,67
2016,326,59
2016,338,73
2016,92,733
2016,263,861
2016,271,894
2016,151,876
2016,109,883
2016,370,416
2016,608,545
2016,510,546
2016,479,545
2016,402,356
2016,326,805
2016,172,675
2016,439,660
2016,129,159
2016,826,163
2016,919,679
2016,115,854
2016,79,705
2016,526,368
2016,330,562
2016,407,580
2016,462,641
2016,398,447
2016,580,376
2016,539,369
2016,567,467
2016,321,519
2016,655,611
2016,819,751
2016,333,358
2016,344,315
2016,679,320
2016,757,302
2016,762,302
2016,784,301
2016,779,272
2016,408,567
2016,453,636
2016,409,621
2016,425,616
2016,333,578
2016,588,453
2016,464,435
2016,267,273
2016,168,259
2016,345,180
2016,397,762
2016,304,800
2016,303,838
2016,297,774
2016,246,621
2016,609,377
2016,608,299
2016,765,399
2016,410,406
2016,586,570
2016,565,588
2016,553,550
2016,569,561
2016,567,580
2016,242,711
2016,267,705
2016,224,737
2016,265,779
2016,315,838
2016,903,326
2016,340,733
2016,432,625
2016,429,694
2016,512,591
2016,619,441
2016,609,317
2016,595,309
2016,134,141
2016,774,366
2016,857,510
2016,900,287
2016,902,295
2016,936,351
2016,675,64
2016,479,88
2016,469,550
2016,448,544
2016,363,597
2016,189,524
2016,343,647
2016,367,402
2016,396,446
2016,298,327
2016,476,337
