x,y
2018,587,608
2018,929,893
2018,926,842
2018,331,597
2018,346,620
2018,321,644
2018,376,626
2018,121,677
2018,956,358
2018,780,420
2018,407,603
2018,405,590
2018,427,668
2018,366,513
2018,460,496
2018,347,66
2018,406,75
2018,457,685
2018,844,735
2018,902,930
2018,861,917
2018,170,175
2018,347,783
2018,593,689
2018,421,749
2018,429,788
2018,943,686
2018,619,570
2018,602,549
2018,599,597
2018,582,593
2018,448,494
2018,669,664
2018,636,653
2018,653,627
2018,834,894
2018,750,379
2018,782,769
2018,183,212
2018,611,917
2018,664,943
2018,587,846
2018,656,903
2018,952,745
2018,900,769
2018,840,652
2018,969,909
2018,361,616
2018,795,812
2018,838,870
2018,815,893
2018,467,885
2018,684,944
2018,739,808
2018,747,963
2018,741,746
2018,899,736
2018,882,876
2018,356,331
2018,354,317
2018,316,318
2018,285,695
2018,283,653
2018,329,677
2018,337,694
2018,904,674
2018,916,653
2018,905,657
2018,845,862
2018,796,867
2018,259,640
2018,348,681
2018,103,139
2018,119,88
2018,56,152
2018,133,127
2018,250,648
2018,315,718
2018,343,739
2018,356,744
2018,78,634
2018,570,464
2018,751,599
2018,849,641
2018,962,549
2018,531,753
2018,334,591
2018,463,587
2018,403,501
2018,598,722
2018,606,751
2018,616,750
2018,598,734
2018,502,686
2018,519,766
2018,593,868
2018,627,917
2018,884,929
2018,609,643
2018,595,610
2018,745,926
2018,752,864
2018,817,836
2018,848,897
2018,967,972
2018,766,948
2018,801,837
2018,793,854
2018,527,706
2018,804,736
2018,838,809
2018,838,809
2018,712,751
2018,642,666
2018,569,512
2018,511,607
2018,509,530
2018,594,939
2018,541,939
2018,795,958
2018,645,955
2018,898,879
2018,894,927
2018,977,943
2018,67,415
2018,365,387
2018,335,597
2018,373,627
2018,688,202
2018,67,428
2018,281,496
2018,424,730
2018,221,357
2018,222,363
2018,607,153
2018,135,238
2018,703,362
2018,419,744
2018,388,637
2018,509,668
2018,471,652
2018,945,849
2018,918,871
2018,211,950
2018,196,944
2018,809,825
2018,831,898
2018,864,934
2018,376,115
2018,706,853
2018,278,60
2018,483,106
2018,524,55
2018,478,58
2018,342,718
2018,87,388
2018,103,422
2018,554,803
2018,659,796
2018,717,851
2018,796,948
2018,732,909
2018,786,952
2018,818,928
2018,850,880
2018,957,958
2018,113,521
2018,520,470
2018,60,156
2018,611,904
2018,417,671
2018,408,766
2018,930,900
2018,845,704
2018,678,955
2018,694,934
2018,683,952
2018,714,922
2018,689,903
2018,453,942
2018,827,591
2018,893,839
2018,929,819
2018,932,817
2018,955,578
2018,348,632
2018,365,227
2018,410,239
2018,392,264
2018,413,400
2018,675,629
2018,886,882
2018,894,869
2018,919,927
2018,315,529
2018,586,708
2018,585,712
2018,610,658
2018,726,718
2018,743,739
2018,945,928
2018,308,675
2018,333,99
2018,135,81
2018,360,690
2018,363,693
2018,267,652
2018,470,689
2018,506,689
2018,947,870
2018,153,307
2018,154,135
2018,953,320
2018,158,923
2018,205,880
2018,247,942
2018,885,932
2018,876,902
2018,895,927
2018,954,948
2018,990,984
2018,315,443
2018,420,464
2018,391,440
2018,397,423
2018,389,429
2018,299,417
2018,153,154
2018,141,157
2018,136,118
2018,157,100
2018,132,120
2018,594,620
2018,520,588
2018,216,875
2018,284,685
2018,779,417
2018,807,461
2018,841,361
2018,843,458
2018,771,489
2018,577,256
2018,263,956
2018,610,601
2018,787,326
2018,684,568
2018,743,377
2018,593,760
2018,529,657
2018,713,873
2018,883,716
2018,157,810
2018,677,954
2018,653,962
2018,345,621
2018,77,831
2018,788,324
2018,733,357
2018,364,654
2018,544,595
2018,540,637
2018,605,587
2018,943,942
2018,450,840
2018,519,943
2018,869,937
2018,477,535
2018,290,682
2018,257,725
2018,337,789
2018,506,659
2018,573,692
2018,323,520
2018,826,796
2018,885,921
2018,871,916
2018,877,122
2018,404,763
2018,912,859
2018,896,873
2018,919,964
2018,929,968
2018,359,927
2018,956,735
2018,585,556
2018,888,696
2018,846,871
2018,890,878
2018,458,638
2018,444,572
2018,295,37
2018,508,416
2018,397,724
2018,870,712
2018,917,880
2018,815,908
2018,930,737
2018,824,815
2018,828,892
2018,862,938
2018,310,701
2018,384,597
2018,746,339
2018,682,266
2018,675,297
2018,664,291
2018,850,668
2018,600,942
2018,706,886
2018,654,961
2018,740,772
2018,731,786
2018,771,763
2018,807,771
2018,223,578
2018,675,675
2018,692,727
2018,817,843
2018,704,750
2018,709,800
2018,277,769
2018,428,760
2018,429,769
2018,630,674
2018,938,878
2018,972,933
2018,239,694
2018,413,691
2018,231,563
2018,675,630
2018,957,866
2018,284,340
2018,291,349
2018,261,348
2018,84,718
2018,285,855
2018,891,511
2018,603,438
2018,498,453
2018,640,777
2018,108,140
2018,121,169
2018,133,96
2018,800,353
2018,205,242
2018,99,68
2018,73,161
2018,446,567
2018,317,622
2018,401,237
2018,680,693
2018,888,875
2018,889,828
2018,748,797
2018,931,866
2018,964,870
2018,355,708
2018,965,770
2018,952,748
2018,904,876
2018,846,851
2018,530,566
2018,423,590
2018,921,328
2018,881,369
2018,930,465
2018,684,615
2018,575,559
2018,831,881
2018,577,578
2018,670,56
2018,589,57
2018,570,59
2018,534,52
2018,506,775
2018,630,668
2018,729,710
2018,820,732
2018,544,539
2018,268,437
2018,651,599
2018,521,456
2018,432,436
2018,605,636
2018,590,604
2018,644,670
2018,726,789
2018,705,947
2018,852,820
2018,886,767
2018,902,952
2018,421,496
2018,441,648
2018,301,652
2018,359,616
2018,410,597
2018,545,588
2018,622,508
2018,481,637
2018,581,781
2018,417,643
2018,129,162
2018,175,146
2018,182,135
2018,659,374
2018,417,336
2018,348,689
2018,348,618
2018,122,645
2018,121,751
2018,589,444
2018,567,511
2018,577,511
2018,510,539
2018,773,520
2018,134,153
2018,348,725
2018,394,374
2018,408,481
2018,280,796
2018,112,746
2018,85,761
2018,114,706
2018,216,781
2018,643,388
2018,488,333
2018,745,840
2018,933,861
2018,887,852
2018,944,909
2018,604,681
2018,586,245
2018,135,92
2018,114,391
2018,106,643
2018,204,536
2018,176,251
2018,74,186
2018,145,133
2018,124,234
2018,235,127
2018,455,117
2018,601,396
2018,216,522
2018,157,522
2018,815,773
2018,621,575
2018,607,589
2018,621,576
2018,308,276
2018,454,619
2018,434,643
2018,400,633
2018,579,541
2018,637,435
2018,482,657
2018,677,449
2018,499,624
2018,371,62
2018,817,345
2018,694,352
2018,680,419
2018,693,449
2018,579,343
2018,935,787
2018,912,872
2018,917,848
2018,951,858
2018,762,951
2018,188,828
2018,421,630
2018,439,627
2018,480,746
2018,502,794
2018,392,881
2018,706,887
2018,483,517
2018,779,345
2018,689,900
2018,458,783
2018,422,720
2018,404,381
2018,524,397
2018,374,927
2018,509,281
2018,539,286
2018,604,255
2018,518,270
2018,875,916
2018,959,635
2018,678,760
2018,834,729
2018,934,758
2018,967,762
2018,968,775
2018,972,941
2018,692,79
2018,732,137
2018,872,109
2018,845,413
2018,838,373
2018,809,726
2018,850,772
2018,942,888
2018,959,975
2018,341,730
2018,271,660
2018,258,643
2018,309,686
2018,301,666
2018,828,599
2018,840,645
2018,503,578
2018,502,594
2018,416,624
2018,392,601
2018,386,620
2018,351,389
2018,57,270
2018,49,226
2018,70,452
2018,591,347
2018,323,47
2018,257,45
2018,210,55
2018,106,672
2018,329,536
2018,380,508
2018,52,400
2018,109,624
2018,488,219
2018,471,270
2018,543,327
2018,523,221
2018,629,634
2018,789,749
2018,819,756
2018,865,654
2018,795,565
2018,939,667
2018,485,682
2018,613,607
2018,499,782
2018,609,779
2018,844,868
2018,869,863
2018,890,937
2018,507,953
2018,541,749
2018,545,541
2018,470,571
2018,451,497
2018,953,655
2018,455,883
2018,550,964
2018,701,746
2018,392,645
2018,492,316
2018,465,462
2018,429,423
2018,711,509
2018,781,522
2018,698,596
2018,673,957
2018,873,899
2018,353,625
2018,359,657
2018,406,766
2018,870,707
2018,765,959
2018,940,880
2018,858,903
2018,856,860
2018,870,876
2018,436,59
2018,517,86
2018,453,197
2018,623,81
2018,894,719
2018,549,960
2018,204,228
2018,170,181
2018,157,235
2018,112,179
2018,672,600
2018,720,530
2018,141,350
2018,147,134
2018,88,142
2018,669,745
2018,641,595
2018,643,590
2018,427,762
2018,757,978
2018,743,974
2018,749,968
2018,248,777
2018,588,603
2018,593,600
2018,594,632
2018,573,685
2018,930,596
2018,867,653
2018,828,677
2018,929,543
2018,352,584
2018,376,579
2018,382,580
2018,429,617
2018,385,529
2018,874,370
2018,81,716
2018,82,827
2018,139,794
2018,891,771
2018,898,830
2018,725,779
2018,729,775
2018,776,772
2018,874,892
2018,312,664
2018,272,681
2018,207,822
2018,349,906
2018,330,727
2018,523,244
2018,322,724
2018,847,725
2018,846,835
2018,817,692
2018,914,935
2018,946,924
2018,634,777
2018,358,50
2018,378,52
2018,707,158
2018,143,262
2018,50,233
